,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,+0:00,104,DE GENDT Thomas,30,Lotto Soudal,60.0,50.0,4:17:04,Crit_rium_du_Dauphin_,1,04 June 2017,39.68 km/h,131,170 km,6
1,2,2.0,+0:48,12,DOMONT Axel,26,AG2R La Mondiale,25.0,30.0,0:440:44,Crit_rium_du_Dauphin_,1,04 June 2017,39.68 km/h,131,170 km,6
2,3,3.0,+1:03,187,ULISSI Diego,27,UAE Team Emirates,10.0,18.0,0:570:57,Crit_rium_du_Dauphin_,1,04 June 2017,39.68 km/h,131,170 km,6
3,4,4.0,+1:07,16,LATOUR Pierre,23,AG2R La Mondiale,,13.0,",,0:57",Crit_rium_du_Dauphin_,1,04 June 2017,39.68 km/h,131,170 km,6
4,5,5.0,+1:07,193,BUCHMANN Emanuel,24,BORA - hansgrohe,,10.0,",,0:57",Crit_rium_du_Dauphin_,1,04 June 2017,39.68 km/h,131,170 km,6
5,6,6.0,+1:09,145,COLBRELLI Sonny,27,Bahrain Merida Pro Cycling Team,,7.0,0:590:59,Crit_rium_du_Dauphin_,1,04 June 2017,39.68 km/h,131,170 km,6
6,7,7.0,+1:09,95,SIMON Julien,31,"Cofidis, Solutions Crédits",,4.0,",,0:59",Crit_rium_du_Dauphin_,1,04 June 2017,39.68 km/h,131,170 km,6
7,8,8.0,+1:09,51,VALVERDE Alejandro,37,Movistar Team,,3.0,",,0:59",Crit_rium_du_Dauphin_,1,04 June 2017,39.68 km/h,131,170 km,6
8,9,9.0,+1:09,186,SWIFT Ben,29,UAE Team Emirates,,2.0,",,0:59",Crit_rium_du_Dauphin_,1,04 June 2017,39.68 km/h,131,170 km,6
9,10,10.0,+1:09,78,VALGREN Michael,25,Astana Pro Team,,1.0,",,0:59",Crit_rium_du_Dauphin_,1,04 June 2017,39.68 km/h,131,170 km,6
10,11,11.0,+1:09,66,KEUKELEIRE Jens,28,ORICA-Scott,,,",,0:59",Crit_rium_du_Dauphin_,1,04 June 2017,39.68 km/h,131,170 km,6
11,12,12.0,+1:09,101,GALLOPIN Tony,29,Lotto Soudal,,,",,0:59",Crit_rium_du_Dauphin_,1,04 June 2017,39.68 km/h,131,170 km,6
12,13,13.0,+1:09,143,BOLE Grega,31,Bahrain Merida Pro Cycling Team,,,",,0:59",Crit_rium_du_Dauphin_,1,04 June 2017,39.68 km/h,131,170 km,6
13,14,14.0,+1:09,103,BENOOT Tiesj,23,Lotto Soudal,,,",,0:59",Crit_rium_du_Dauphin_,1,04 June 2017,39.68 km/h,131,170 km,6
14,15,15.0,+1:09,1,FROOME Chris,32,Team Sky,,,",,0:59",Crit_rium_du_Dauphin_,1,04 June 2017,39.68 km/h,131,170 km,6
