,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,0,WIGGINS Bradley,32,Sky Procycling,100.0,250,26:40:46,..,Crit_rium_du_Dauphin_,GC,10 June 2012,39.419 km/h,0,0 km,9
1,2,2,-,0,ROGERS Michael,32,Sky Procycling,80.0,190,1:171:17,..,Crit_rium_du_Dauphin_,GC,10 June 2012,39.419 km/h,0,0 km,9
2,3,3,-,0,EVANS Cadel,35,BMC Racing Team,70.0,160,1:261:26,..,Crit_rium_du_Dauphin_,GC,10 June 2012,39.419 km/h,0,0 km,9
3,4,4,-,0,FROOME Chris,27,Sky Procycling,60.0,140,1:451:45,..,Crit_rium_du_Dauphin_,GC,10 June 2012,39.419 km/h,0,0 km,9
4,5,5,-,0,VAN DEN BROECK Jurgen,29,Lotto Belisol Team,50.0,120,2:122:12,..,Crit_rium_du_Dauphin_,GC,10 June 2012,39.419 km/h,0,0 km,9
5,6,6,-,0,KIRYIENKA Vasil,30,Movistar Team,40.0,110,2:582:58,..,Crit_rium_du_Dauphin_,GC,10 June 2012,39.419 km/h,0,0 km,9
6,7,7,-,0,BRAJKOVIČ Janez,28,Astana Pro Team,30.0,100,3:073:07,..,Crit_rium_du_Dauphin_,GC,10 June 2012,39.419 km/h,0,0 km,9
7,8,8,-,0,KELDERMAN Wilco,21,Rabobank Cycling Team,20.0,90,3:263:26,..,Crit_rium_du_Dauphin_,GC,10 June 2012,39.419 km/h,0,0 km,9
8,9,9,-,0,PORTE Richie,27,Sky Procycling,10.0,80,3:343:34,..,Crit_rium_du_Dauphin_,GC,10 June 2012,39.419 km/h,0,0 km,9
9,10,10,-,0,ZUBELDIA Haimar,35,RadioShack - Nissan,4.0,70,3:503:50,..,Crit_rium_du_Dauphin_,GC,10 June 2012,39.419 km/h,0,0 km,9
10,11,11,-,0,WEENING Pieter,31,Orica GreenEDGE,,60,3:553:55,..,Crit_rium_du_Dauphin_,GC,10 June 2012,39.419 km/h,0,0 km,9
11,12,12,-,0,SÁNCHEZ Luis León,28,Rabobank Cycling Team,,55,3:573:57,..,Crit_rium_du_Dauphin_,GC,10 June 2012,39.419 km/h,0,0 km,9
12,13,13,-,0,MORENO Daniel,30,Team Katusha,,50,4:344:34,..,Crit_rium_du_Dauphin_,GC,10 June 2012,39.419 km/h,0,0 km,9
13,14,14,-,0,VAN GARDEREN Tejay,23,BMC Racing Team,,45,4:494:49,..,Crit_rium_du_Dauphin_,GC,10 June 2012,39.419 km/h,0,0 km,9
