,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,148.0,+17:47,43,BENNETT Sam,28,BORA - hansgrohe,100.0,80.0,4:25:02,La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
1,2,75.0,+7:55,168,THEUNS Edward,28,Trek - Segafredo,40.0,50.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
2,3,42.0,+2:13,105,MEZGEC Luka,31,Mitchelton-Scott,20.0,35.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
3,4,111.0,+10:24,192,ABERASTURI Jon,30,Caja Rural - Seguros RGA,12.0,25.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
4,5,139.0,+15:39,33,BAUHAUS Phil,25,Bahrain Merida,4.0,18.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
5,6,92.0,+9:49,67,RICHEZE Maximiliano,36,Deceuninck - Quick Step,,15.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
6,7,91.0,+9:49,65,JAKOBSEN Fabio,22,Deceuninck - Quick Step,,12.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
7,8,82.0,+8:12,214,BARTHE Cyril,23,Euskadi Basque Country - Murias,,10.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
8,9,134.0,+15:00,56,SAJNOK Szymon,22,CCC Team,,8.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
9,10,48.0,+2:16,18,VENTURINI Clément,25,AG2R La Mondiale,,6.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
10,11,146.0,+17:04,81,SARREAU Marc,26,Groupama - FDJ,,5.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
11,12,79.0,+8:09,208,TOUZÉ Damien,23,"Cofidis, Solutions Crédits",,4.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
12,13,86.0,+9:03,55,KOCH Jonas,26,CCC Team,,3.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
13,14,149.0,+17:49,158,WALSCHEID Max,26,Team Sunweb,,2.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
14,15,101.0,+10:06,95,VAN DER SANDE Tosh,28,Lotto Soudal,,1.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
15,16,23.0,+1:40,177,POGAČAR Tadej,20,UAE-Team Emirates,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
16,17,43.0,+2:13,114,BOASSON HAGEN Edvald,32,Team Dimension Data,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
17,18,105.0,+10:20,147,KUZNETSOV Viacheslav,30,Team Katusha Alpecin,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
18,19,109.0,+10:22,162,DEGENKOLB John,30,Trek - Segafredo,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
19,20,19.0,+1:32,68,ŠTYBAR Zdeněk,33,Deceuninck - Quick Step,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
20,21,39.0,+2:12,145,GUERREIRO Ruben,25,Team Katusha Alpecin,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
21,22,33.0,+2:02,3,ROJAS José Joaquín,34,Movistar Team,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
22,23,12.0,+0:49,1,VALVERDE Alejandro,39,Movistar Team,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
23,24,36.0,+2:05,31,PADUN Mark,23,Bahrain Merida,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
24,25,63.0,+3:09,93,HAGEN Carl Fredrik,27,Lotto Soudal,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
25,26,93.0,+9:50,63,CAVAGNA Rémi,24,Deceuninck - Quick Step,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
26,27,124.0,+11:24,58,VENTOSO Francisco José,37,CCC Team,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
27,28,5.0,+0:33,21,LÓPEZ Miguel Ángel,25,Astana Pro Team,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
28,29,65.0,+3:29,17,JAUREGUI Quentin,25,AG2R La Mondiale,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
29,30,57.0,+2:34,152,ARNDT Nikias,27,Team Sunweb,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
30,31,13.0,+0:51,101,CHAVES Esteban,29,Mitchelton-Scott,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
31,32,77.0,+8:00,115,KING Ben,30,Team Dimension Data,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
32,33,69.0,+4:00,112,DLAMINI Nic,24,Team Dimension Data,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
33,34,62.0,+3:01,185,EZQUERRA Jesús,28,Burgos-BH,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,3,26 August 2019,42.561 km/h,42,188 km,16
