,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,60.0,+44:21,31,MARTIN Tony,27,Omega Pharma - Quick-Step,6.0,50.0,0:35:05,41.045,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
1,2,1.0,+0:00,51,QUINTANA Nairo,23,Movistar Team,4.0,30.0,0:170:17,40.716,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
2,3,8.0,+1:57,56,INTXAUSTI Beñat,27,Movistar Team,2.0,18.0,0:320:32,40.431,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
3,4,2.0,+0:23,11,PORTE Richie,28,Sky Procycling,1.0,13.0,0:400:40,40.28,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
4,5,4.0,+0:35,76,ŠPILAK Simon,26,Team Katusha,1.0,10.0,0:480:48,40.13,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
5,6,17.0,+3:52,81,PERAUD Jean-Christophe,35,AG2R La Mondiale,,7.0,0:510:51,40.074,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
6,7,3.0,+0:34,15,HENAO Sergio,25,Sky Procycling,,4.0,0:570:57,39.963,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
7,8,7.0,+1:19,83,BETANCUR Carlos,23,AG2R La Mondiale,,3.0,1:051:05,39.816,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
8,9,6.0,+1:18,128,WEENING Pieter,32,Orica GreenEDGE,,2.0,1:061:06,39.797,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
9,10,5.0,+0:54,91,CONTADOR Alberto,30,Team Saxo - Tinkoff,,1.0,1:071:07,39.779,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
10,11,29.0,+11:08,176,TALANSKY Andrew,24,Garmin Sharp,,,1:081:08,39.760999999999996,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
11,12,13.0,+3:25,54,COSTA Rui,26,Movistar Team,,,1:221:22,39.506,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
12,13,25.0,+8:10,45,MONFORT Maxime,30,RadioShack - Leopard,,,1:281:28,39.398,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
13,14,20.0,+4:50,38,VELITS Peter,28,Omega Pharma - Quick-Step,,,1:301:30,39.361999999999995,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
14,15,48.0,+26:31,52,CASTROVIEJO Jonathan,25,Movistar Team,,,1:361:36,39.255,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
15,16,27.0,+10:30,65,KANGERT Tanel,26,Astana Pro Team,,,1:391:39,39.201,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
16,17,32.0,+14:02,55,HERRADA José,27,Movistar Team,,,",,1:39",39.201,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
17,18,19.0,+4:19,75,LOSADA Alberto,31,Team Katusha,,,1:401:40,39.184,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
18,19,11.0,+3:09,171,DANIELSON Tom,35,Garmin Sharp,,,1:451:45,39.095,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
19,20,9.0,+2:47,183,POELS Wout,25,Vacansoleil - DCM,,,1:471:47,39.06,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
20,21,23.0,+7:24,43,BUSCHE Matthew,27,RadioShack - Leopard,,,1:521:52,38.972,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
21,22,57.0,+38:02,108,MALORI Adriano,25,Lampre - Merida,,,1:531:53,38.954,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
22,23,36.0,+17:46,87,MONTAGUTI Matteo,29,AG2R La Mondiale,,,1:561:56,38.900999999999996,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
23,24,18.0,+3:59,97,KREUZIGER Roman,26,Team Saxo - Tinkoff,,,1:571:57,38.884,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
24,25,62.0,+47:42,74,CHERNETSKI Sergei,22,Team Katusha,,,2:022:02,38.797,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
25,26,47.0,+26:19,4,IZAGIRRE Ion,24,Euskaltel - Euskadi,,,2:082:08,38.692,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
26,27,10.0,+2:56,85,GADRET John,33,AG2R La Mondiale,,,2:122:12,38.623000000000005,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
27,28,67.0,+54:20,68,SILIN Egor,24,Astana Pro Team,,,2:192:19,38.503,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
28,29,16.0,+3:36,101,CUNEGO Damiano,31,Lampre - Merida,,,2:312:31,38.298,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
29,30,38.0,+20:38,62,DYACHENKO Alexandr,29,Astana Pro Team,,,2:342:34,38.247,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
30,31,51.0,+27:55,6,MARTÍNEZ Egoi,34,Euskaltel - Euskadi,,,2:362:36,38.213,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
31,32,55.0,+32:00,208,FRAILE Omar,22,Caja Rural - Seguros RGA,,,",,2:36",38.213,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
32,33,22.0,+7:04,132,DE CLERCQ Bart,26,Lotto Belisol Team,,,2:372:37,38.196,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
33,34,34.0,+15:06,175,STETINA Peter,25,Garmin Sharp,,,2:402:40,38.146,Vuelta_Ciclista_al_Pais_Vasco,6,06 April 2013,41.05 km/h,0,24 km,12
