,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,+0:00,121,QUINTANA Nairo,25,Movistar Team,6.0,50.0,5:26:03,Tirreno_Adriatico,5,15 March 2015,36.23 km/h,234,196.9 km,9
1,2,2.0,+0:39,215,MOLLEMA Bauke,28,Trek Factory Racing,4.0,30.0,0:410:41,Tirreno_Adriatico,5,15 March 2015,36.23 km/h,234,196.9 km,9
2,3,8.0,+1:07,181,RODRÍGUEZ Joaquim,35,Team Katusha,2.0,18.0,0:550:55,Tirreno_Adriatico,5,15 March 2015,36.23 km/h,234,196.9 km,9
3,4,3.0,+0:48,71,URÁN Rigoberto,28,Etixx - Quick Step,1.0,13.0,",,0:55",Tirreno_Adriatico,5,15 March 2015,36.23 km/h,234,196.9 km,9
4,5,5.0,+1:03,1,CONTADOR Alberto,32,Tinkoff - Saxo,1.0,10.0,",,0:55",Tirreno_Adriatico,5,15 March 2015,36.23 km/h,234,196.9 km,9
5,6,4.0,+0:57,81,PINOT Thibaut,24,FDJ,,7.0,",,0:55",Tirreno_Adriatico,5,15 March 2015,36.23 km/h,234,196.9 km,9
6,7,6.0,+1:04,148,YATES Adam,22,Orica GreenEDGE,,4.0,",,0:55",Tirreno_Adriatico,5,15 March 2015,36.23 km/h,234,196.9 km,9
7,8,7.0,+1:06,11,POZZOVIVO Domenico,32,AG2R La Mondiale,,3.0,",,0:55",Tirreno_Adriatico,5,15 March 2015,36.23 km/h,234,196.9 km,9
8,9,13.0,+1:23,105,NIEMIEC Przemysław,34,Lampre - Merida,,2.0,1:051:05,Tirreno_Adriatico,5,15 March 2015,36.23 km/h,234,196.9 km,9
9,10,14.0,+1:47,44,CARUSO Damiano,27,BMC Racing Team,,1.0,1:101:10,Tirreno_Adriatico,5,15 March 2015,36.23 km/h,234,196.9 km,9
10,11,9.0,+1:12,133,CUMMINGS Steve,33,MTN - Qhubeka,,,",,1:10",Tirreno_Adriatico,5,15 March 2015,36.23 km/h,234,196.9 km,9
11,12,11.0,+1:15,6,KREUZIGER Roman,28,Tinkoff - Saxo,,,1:121:12,Tirreno_Adriatico,5,15 March 2015,36.23 km/h,234,196.9 km,9
12,13,12.0,+1:22,111,VAN DEN BROECK Jurgen,32,Lotto Soudal,,,",,1:12",Tirreno_Adriatico,5,15 March 2015,36.23 km/h,234,196.9 km,9
13,14,15.0,+2:03,182,CARUSO Giampaolo,34,Team Katusha,,,1:301:30,Tirreno_Adriatico,5,15 March 2015,36.23 km/h,234,196.9 km,9
14,15,16.0,+2:05,204,NIEVE Mikel,30,Team Sky,,,1:371:37,Tirreno_Adriatico,5,15 March 2015,36.23 km/h,234,196.9 km,9
