,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2.0,+0:05,41,ALAPHILIPPE Julian,26,Deceuninck - Quick Step,50.0,50.0,3:29:37,Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
1,2,20.0,+1:02,64,LAMBRECHT Bjorg,22,Lotto Soudal,20.0,30.0,0:010:01,Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
2,3,3.0,+0:10,86,KWIATKOWSKI Michał,28,Team Sky,8.0,18.0,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
3,4,24.0,+1:09,33,FRAILE Omar,28,Astana Pro Team,,13.0,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
4,5,30.0,+1:14,144,MADOUAS Valentin,22,Groupama - FDJ,,10.0,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
5,6,1.0,+0:00,27,SCHACHMANN Maximilian,25,BORA - hansgrohe,,7.0,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
6,7,6.0,+0:23,23,KONRAD Patrick,27,BORA - hansgrohe,,4.0,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
7,8,5.0,+0:23,35,IZAGIRRE Ion,30,Astana Pro Team,,3.0,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
8,9,16.0,+0:47,104,POGAČAR Tadej,20,UAE-Team Emirates,,2.0,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
9,10,28.0,+1:12,46,SERRY Pieter,30,Deceuninck - Quick Step,,1.0,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
10,11,7.0,+0:28,45,MAS Enric,24,Deceuninck - Quick Step,,,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
11,12,12.0,+0:42,31,FUGLSANG Jakob,34,Astana Pro Team,,,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
12,13,8.0,+0:36,16,TEUNS Dylan,27,Bahrain Merida,,,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
13,14,19.0,+1:00,44,HONORÉ Mikkel Frølich,22,Deceuninck - Quick Step,,,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
14,15,9.0,+0:39,101,MARTIN Dan,32,UAE-Team Emirates,,,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
15,16,10.0,+0:41,21,BUCHMANN Emanuel,26,BORA - hansgrohe,,,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
16,17,31.0,+1:16,143,GAUDU David,22,Groupama - FDJ,,,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
17,18,4.0,+0:13,111,MARTÍNEZ Daniel Felipe,22,EF Education First,,,",,0:01",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
18,19,43.0,+1:52,205,LASTRA Jonathan,25,Caja Rural - Seguros RGA,,,0:090:09,Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
19,20,25.0,+1:09,95,NIEVE Mikel,34,Mitchelton-Scott,,,",,0:09",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
20,21,26.0,+1:10,161,BENNETT George,29,Team Jumbo-Visma,,,",,0:09",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
21,22,22.0,+1:06,1,LANDA Mikel,29,Movistar Team,,,",,0:09",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
22,23,11.0,+0:42,81,THOMAS Geraint,32,Team Sky,,,",,0:09",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
23,24,49.0,+2:06,177,STETINA Peter,31,Trek - Segafredo,,,",,0:09",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
24,25,23.0,+1:06,155,OOMEN Sam,23,Team Sunweb,,,",,0:09",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
25,26,27.0,+1:12,102,HENAO Sergio,31,UAE-Team Emirates,,,",,0:09",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
26,27,42.0,+1:51,2,BETANCUR Carlos,29,Movistar Team,,,",,0:09",Itzulia_Basque_Country,2,09 April 2019,42.792 km/h,53,149.5 km,21
