,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2,▲1,1,COSTA Rui,26,Movistar Team,100.0,250,31:08:11,..,Tour_de_Suisse,GC,16 June 2013,41.728 km/h,0,0 km,10
1,2,5,▲3,114,MOLLEMA Bauke,26,Blanco Pro Cycling Team,80.0,190,1:021:02,..,Tour_de_Suisse,GC,16 June 2013,41.728 km/h,0,0 km,10
2,3,3,-,121,KREUZIGER Roman,27,Team Saxo - Tinkoff,70.0,160,1:101:10,..,Tour_de_Suisse,GC,16 June 2013,41.728 km/h,0,0 km,10
3,4,4,-,166,PINOT Thibaut,23,FDJ,60.0,140,1:261:26,..,Tour_de_Suisse,GC,16 June 2013,41.728 km/h,0,0 km,10
4,5,1,▼4,73,FRANK Mathias,26,BMC Racing Team,50.0,120,1:431:43,..,Tour_de_Suisse,GC,16 June 2013,41.728 km/h,0,0 km,10
5,6,8,▲2,56,KANGERT Tanel,26,Astana Pro Team,40.0,110,1:511:51,..,Tour_de_Suisse,GC,16 June 2013,41.728 km/h,0,0 km,10
6,7,6,▼1,78,VAN GARDEREN Tejay,24,BMC Racing Team,30.0,100,2:232:23,..,Tour_de_Suisse,GC,16 June 2013,41.728 km/h,0,0 km,10
7,8,7,▼1,64,MARTIN Dan,26,Garmin Sharp,20.0,90,2:422:42,..,Tour_de_Suisse,GC,16 June 2013,41.728 km/h,0,0 km,10
8,9,9,-,21,ŠPILAK Simon,26,Team Katusha,10.0,80,",,2:42",..,Tour_de_Suisse,GC,16 June 2013,41.728 km/h,0,0 km,10
9,10,10,-,137,MEYER Cameron,25,Orica GreenEDGE,4.0,70,3:443:44,..,Tour_de_Suisse,GC,16 June 2013,41.728 km/h,0,0 km,10
10,11,11,-,52,DYACHENKO Alexandr,29,Astana Pro Team,,60,4:084:08,..,Tour_de_Suisse,GC,16 June 2013,41.728 km/h,0,0 km,10
11,12,12,-,151,ANTÓN Igor,30,Euskaltel - Euskadi,,55,5:105:10,..,Tour_de_Suisse,GC,16 June 2013,41.728 km/h,0,0 km,10
