,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,▼1009,61,COBO Juan José,30,Geox-TMC Transformers,,,82:38:32 82:38:32,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
1,1,2,▲1,183,FROOME Chris,26,Sky Procycling,,400.0,84:59:44,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
2,2,3,▲1,188,WIGGINS Bradley,31,Sky Procycling,,290.0,1:261:26,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
3,3,4,▲1,157,MOLLEMA Bauke,24,Rabobank Cycling Team,,240.0,1:501:50,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
4,5,5,-,65,MENCHOV Denis,33,Geox-TMC Transformers,,200.0,3:353:35,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
5,6,6,-,104,MONFORT Maxime,28,Leopard Trek,,190.0,4:004:00,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
6,7,7,-,1,NIBALI Vincenzo,26,Liquigas - Cannondale,,180.0,4:184:18,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
7,8,8,-,127,VAN DEN BROECK Jurgen,28,Omega Pharma-Lotto,,170.0,4:324:32,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
8,9,9,-,85,MORENO Daniel,30,Team Katusha,,160.0,5:075:07,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
9,10,10,-,54,NIEVE Mikel,27,Euskaltel - Euskadi,,150.0,5:205:20,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
10,11,11,-,103,FUGLSANG Jakob,26,Leopard Trek,,140.0,5:375:37,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
11,12,12,-,161,SØRENSEN Chris Anker,27,Saxo Bank - Sungard,,130.0,6:516:51,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
12,13,13,-,196,MARTIN Dan,25,Team Garmin - Cervélo,,120.0,7:097:09,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
13,14,14,-,118,BRUSEGHIN Marzio,37,Movistar Team,,110.0,8:398:39,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
14,15,15,-,215,LAGUTIN Sergey,30,Vacansoleil - DCM,,100.0,8:448:44,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
15,16,16,-,11,ROCHE Nicolas,27,AG2R La Mondiale,,90.0,10:1210:12,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
16,17,17,-,217,POELS Wout,23,Vacansoleil - DCM,,85.0,11:2911:29,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
17,18,18,-,135,KIŠERLOVSKI Robert,25,Pro Team Astana,,80.0,13:1413:14,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
18,19,19,-,81,RODRÍGUEZ Joaquim,32,Team Katusha,,75.0,14:5414:54,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
19,20,20,-,66,SASTRE Carlos,36,Geox-TMC Transformers,,70.0,19:5519:55,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
20,21,21,-,2,CAPECCHI Eros,25,Liquigas - Cannondale,,65.0,20:0920:09,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
21,22,23,▲1,201,BRAJKOVIČ Janez,27,RadioShack,,60.0,20:5320:53,..,Vuelta_a_Espa_a,GC,11 September 2011,-,0,0 km,6
