,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,89.0,+47:05,0,CANCELLARA Fabian,29,Leopard Trek,6.0,50.0,0:10:33,52.891000000000005,Tirreno_Adriatico,7,15 March 2011,52.891 km/h,0,9.3 km,5
1,2,97.0,+51:40,0,BOOM Lars,25,Rabobank Cycling Team,4.0,30.0,0:090:09,52.15,Tirreno_Adriatico,7,15 March 2011,52.891 km/h,0,9.3 km,5
2,3,80.0,+43:32,0,MALORI Adriano,23,Lampre - ISD,2.0,18.0,0:190:19,51.35,Tirreno_Adriatico,7,15 March 2011,52.891 km/h,0,9.3 km,5
3,4,135.0,+1:19:16,0,FLENS Rick,27,Rabobank Cycling Team,1.0,13.0,0:200:20,51.271,Tirreno_Adriatico,7,15 March 2011,52.891 km/h,0,9.3 km,5
4,5,104.0,+58:50,0,GRABSCH Bert,35,HTC - High Road,1.0,10.0,0:220:22,51.115,Tirreno_Adriatico,7,15 March 2011,52.891 km/h,0,9.3 km,5
5,6,6.0,+0:39,0,PINOTTI Marco,35,HTC - High Road,,7.0,0:240:24,50.958999999999996,Tirreno_Adriatico,7,15 March 2011,52.891 km/h,0,9.3 km,5
6,7,78.0,+43:18,0,ROSSELER Sébastien,29,RadioShack,,4.0,",,0:24",50.958999999999996,Tirreno_Adriatico,7,15 March 2011,52.891 km/h,0,9.3 km,5
7,8,19.0,+2:10,0,CASTROVIEJO Jonathan,23,Euskaltel - Euskadi,,3.0,0:250:25,50.881,Tirreno_Adriatico,7,15 March 2011,52.891 km/h,0,9.3 km,5
8,9,2.0,+0:11,0,GESINK Robert,24,Rabobank Cycling Team,,2.0,0:270:27,50.727,Tirreno_Adriatico,7,15 March 2011,52.891 km/h,0,9.3 km,5
9,10,52.0,+23:37,0,NUYENS Nick,30,Saxo Bank - Sungard,,1.0,0:280:28,50.651,Tirreno_Adriatico,7,15 March 2011,52.891 km/h,0,9.3 km,5
10,11,69.0,+40:20,0,LARSSON Gustav Erik,30,Saxo Bank - Sungard,,,0:300:30,50.498000000000005,Tirreno_Adriatico,7,15 March 2011,52.891 km/h,0,9.3 km,5
11,12,1.0,+0:00,0,EVANS Cadel,34,BMC Racing Team,,,0:310:31,50.422,Tirreno_Adriatico,7,15 March 2011,52.891 km/h,0,9.3 km,5
