,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,120.0,+1:06:12,133,CAMPENAERTS Victor,27,Lotto Soudal,60.0,50.0,0:11:23,52.708999999999996,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
1,2,11.0,+3:28,92,BETTIOL Alberto,25,EF Education First,25.0,30.0,0:030:03,52.478,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
2,3,114.0,+1:04:24,187,VAN EMDEN Jos,34,Team Jumbo-Visma,10.0,18.0,0:040:04,52.402,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
3,4,79.0,+44:07,95,LANGEVELD Sebastian,34,EF Education First,,13.0,0:060:06,52.25,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
4,5,61.0,+31:13,83,LAMPAERT Yves,27,Deceuninck - Quick Step,,10.0,0:070:07,52.174,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
5,6,49.0,+27:13,215,PEDERSEN Mads,23,Trek - Segafredo,,7.0,0:080:08,52.098,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
6,7,4.0,+1:25,201,DUMOULIN Tom,28,Team Sunweb,,4.0,",,0:08",52.098,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
7,8,95.0,+52:55,34,DENNIS Rohan,28,Bahrain Merida,,3.0,0:090:09,52.023,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
8,9,104.0,+58:59,145,HEPBURN Michael,27,Mitchelton-Scott,,2.0,0:110:11,51.873000000000005,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
9,10,103.0,+58:58,6,GANNA Filippo,22,Team Sky,,1.0,0:120:12,51.799,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
10,11,1.0,+0:00,181,ROGLIČ Primož,29,Team Jumbo-Visma,,,0:130:13,51.724,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
11,12,30.0,+17:01,154,OLIVEIRA Nelson,30,Movistar Team,,,0:140:14,51.65,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
12,13,51.0,+27:37,144,DURBRIDGE Luke,27,Mitchelton-Scott,,,0:150:15,51.576,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
13,14,82.0,+45:26,173,CUMMINGS Steve,38,Team Dimension Data,,,0:160:16,51.501999999999995,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
14,15,60.0,+31:13,82,ASGREEN Kasper,24,Deceuninck - Quick Step,,,0:170:17,51.428999999999995,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
15,16,68.0,+36:23,112,KÜNG Stefan,25,Groupama - FDJ,,,0:190:19,51.282,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
16,17,67.0,+35:37,65,VAN HOOYDONCK Nathan,23,CCC Team,,,0:200:20,51.208999999999996,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
17,18,124.0,+1:08:38,222,BOHLI Tom,25,UAE-Team Emirates,,,",,0:20",51.208999999999996,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
18,19,117.0,+1:05:54,116,SCOTSON Miles,25,Groupama - FDJ,,,0:210:21,51.136,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
19,20,48.0,+26:12,113,LADAGNOUS Matthieu,34,Groupama - FDJ,,,0:240:24,50.919,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
20,21,5.0,+2:32,111,PINOT Thibaut,28,Groupama - FDJ,,,",,0:24",50.919,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
21,22,57.0,+30:51,157,SÜTTERLIN Jasha,26,Movistar Team,,,0:260:26,50.776,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
22,23,29.0,+16:54,94,KANGERT Tanel,32,EF Education First,,,0:270:27,50.70399999999999,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
23,24,110.0,+1:00:47,52,BODNAR Maciej,34,BORA - hansgrohe,,,",,0:27",50.70399999999999,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
24,25,97.0,+54:21,117,THOMAS Benjamin,23,Groupama - FDJ,,,0:280:28,50.633,Tirreno_Adriatico,7,19 March 2019,52.709 km/h,0,10 km,7
