,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,21,ARU Fabio,25,Astana Pro Team,170.0,400,85:36:13,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
1,2,2,-,181,RODRÍGUEZ Joaquim,36,Team Katusha,130.0,290,0:570:57,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
2,3,3,-,201,MAJKA Rafał,26,Tinkoff - Saxo,100.0,240,1:091:09,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
3,4,4,-,125,QUINTANA Nairo,25,Movistar Team,90.0,220,1:421:42,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
4,5,5,-,141,CHAVES Esteban,25,Orica GreenEDGE,80.0,200,3:103:10,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
5,6,6,-,174,DUMOULIN Tom,24,Team Giant - Alpecin,70.0,190,3:463:46,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
6,7,7,-,121,VALVERDE Alejandro,35,Movistar Team,60.0,180,6:476:47,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
7,8,8,-,6,NIEVE Mikel,31,Team Sky,52.0,170,7:067:06,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
8,9,9,-,186,MORENO Daniel,34,Team Katusha,44.0,160,7:127:12,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
9,10,10,-,133,MEINTJES Louis,23,MTN - Qhubeka,38.0,150,10:2610:26,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
10,11,11,-,11,POZZOVIVO Domenico,32,AG2R La Mondiale,32.0,140,11:1011:10,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
11,12,12,-,41,ARROYO David,35,Caja Rural - Seguros RGA,26.0,130,13:2913:29,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
12,13,13,-,73,BRAMBILLA Gianluca,28,Etixx - Quick Step,22.0,120,15:2615:26,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
13,14,14,-,113,DE CLERCQ Bart,29,Lotto Soudal,18.0,110,16:3416:34,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
14,15,15,-,169,SICARD Romain,27,Team Europcar,14.0,100,16:4616:46,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
15,16,16,-,81,ELISSONDE Kenny,24,FDJ,10.0,90,17:0717:07,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
16,17,17,-,168,JEANDESBOZ Fabrice,30,Team Europcar,8.0,85,17:1017:10,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
17,18,18,-,152,CARDOSO André,31,Team Cannondale - Garmin,6.0,80,23:3123:31,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
18,19,19,-,129,VISCONTI Giovanni,32,Movistar Team,4.0,75,36:1936:19,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
19,20,20,-,25,ROSA Diego,26,Astana Pro Team,2.0,70,43:2743:27,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
20,21,21,-,107,OLIVEIRA Nelson,26,Lampre - Merida,,65,44:2444:24,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
21,22,22,-,3,HENAO Sergio,27,Team Sky,,60,44:3044:30,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
22,23,23,-,219,ZUBELDIA Haimar,38,Trek Factory Racing,,55,45:1945:19,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
23,24,24,-,214,SCHLECK Fränk,35,Trek Factory Racing,,50,48:4848:48,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
24,25,25,-,23,LANDA Mikel,25,Astana Pro Team,,45,51:3051:30,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
25,26,26,-,8,ROCHE Nicolas,31,Team Sky,,40,53:3853:38,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
26,27,27,-,116,MONFORT Maxime,32,Lotto Soudal,,35,54:3754:37,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
27,28,28,-,72,BOUET Maxime,28,Etixx - Quick Step,,30,1:00:141:00:14,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
28,29,29,-,79,VERONA Carlos,22,Etixx - Quick Step,,25,1:02:491:02:49,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
29,30,30,-,55,NAVARRO Daniel,32,"Cofidis, Solutions Crédits",,20,1:06:081:06:08,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
30,31,31,-,184,LOSADA Alberto,33,Team Katusha,,20,1:06:471:06:47,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
31,32,32,-,68,TORRES Rodolfo Andrés,28,Team Colombia,,20,1:12:171:12:17,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
32,33,33,-,26,SÁNCHEZ Luis León,31,Astana Pro Team,,20,1:15:051:15:05,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
33,34,34,-,45,GONÇALVES José,26,Caja Rural - Seguros RGA,,20,1:15:391:15:39,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
34,35,35,-,208,POLJAŃSKI Paweł,25,Tinkoff - Saxo,,20,1:16:201:16:20,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
35,36,37,▲1,185,MACHADO Tiago,29,Team Katusha,,20,1:25:371:25:37,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
36,37,36,▼1,191,BENNETT George,25,Team LottoNL-Jumbo,,20,1:26:331:26:33,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
37,38,38,-,99,WARBASSE Larry,25,IAM Cycling,,20,1:31:241:31:24,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
38,39,39,-,189,VORGANOV Eduard,32,Team Katusha,,20,1:32:571:32:57,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
39,40,40,-,122,AMADOR Andrey,29,Movistar Team,,20,1:37:461:37:46,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
40,41,41,-,17,MONTAGUTI Matteo,31,AG2R La Mondiale,,20,1:47:201:47:20,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
41,42,42,-,172,CRADDOCK Lawson,23,Team Giant - Alpecin,,20,1:48:551:48:55,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
42,43,44,▲1,126,ROJAS José Joaquín,30,Movistar Team,,20,1:52:121:52:12,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
43,44,45,▲1,46,MADRAZO Ángel,27,Caja Rural - Seguros RGA,,20,1:52:441:52:44,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
44,45,43,▼2,101,PLAZA Rubén,35,Lampre - Merida,,20,1:53:411:53:41,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
45,46,46,-,153,DOMBROWSKI Joe,24,Team Cannondale - Garmin,,20,1:53:471:53:47,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
46,47,48,▲1,91,CHAVANEL Sylvain,36,IAM Cycling,,20,1:55:161:55:16,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
47,48,47,▼1,49,VILELA Ricardo,27,Caja Rural - Seguros RGA,,20,1:55:181:55:18,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
48,49,50,▲1,118,VAN DER SANDE Tosh,24,Lotto Soudal,,20,1:57:421:57:42,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
49,50,49,▼1,161,ROLLAND Pierre,28,Team Europcar,,20,1:59:101:59:10,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
50,51,51,-,13,CHEREL Mikaël,29,AG2R La Mondiale,,20,1:59:281:59:28,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
51,52,52,-,205,HANSEN Jesper,24,Tinkoff - Saxo,,20,2:01:462:01:46,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
52,53,53,▼958,61,CANO Alex,32,Team Colombia,,20,2:03:582:03:58,..,Vuelta_a_Espa_a,GC,13 September 2015,-,0,0 km,9
