,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,51,LÓPEZ Miguel Ángel,25,Astana Pro Team,400.0,250,29:14:17,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
1,2,2,-,43,YATES Adam,26,Mitchelton-Scott,320.0,190,0:140:14,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
2,3,3,-,22,BERNAL Egan,22,Team Sky,260.0,160,0:170:17,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
3,4,4,-,2,QUINTANA Nairo,29,Movistar Team,220.0,140,0:250:25,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
4,5,6,▲1,81,KRUIJSWIJK Steven,31,Team Jumbo-Visma,180.0,120,0:560:56,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
5,6,7,▲1,141,WOODS Michael,32,EF Education First,140.0,110,1:421:42,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
6,7,9,▲2,33,MAJKA Rafał,29,BORA - hansgrohe,120.0,100,2:272:27,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
7,8,11,▲3,241,MARTIN Guillaume,25,Wanty - Gobert Cycling Team,100.0,90,2:412:41,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
8,9,15,▲6,11,MAS Enric,24,Deceuninck - Quick Step,80.0,80,2:492:49,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
9,10,16,▲6,1,VALVERDE Alejandro,38,Movistar Team,68.0,70,3:023:02,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
10,11,17,▲6,121,PINOT Thibaut,28,Groupama - FDJ,56.0,60,",,3:02",..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
11,12,18,▲6,31,SCHACHMANN Maximilian,25,BORA - hansgrohe,48.0,55,3:153:15,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
12,13,12,▼1,41,YATES Simon,26,Mitchelton-Scott,40.0,50,4:154:15,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
13,14,21,▲7,62,PERNSTEINER Hermann,28,Bahrain Merida,32.0,45,5:425:42,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
14,15,23,▲8,244,EIKING Odd Christian,24,Wanty - Gobert Cycling Team,28.0,40,7:077:07,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
15,16,24,▲8,207,ATAPUMA Darwin,31,"Cofidis, Solutions Crédits",24.0,36,7:517:51,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
16,17,14,▼3,152,ZAKARIN Ilnur,29,Team Katusha Alpecin,24.0,32,8:388:38,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
17,18,25,▲7,206,MATÉ Luis Ángel,35,"Cofidis, Solutions Crédits",24.0,28,8:538:53,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
18,19,19,-,61,CARUSO Damiano,31,Bahrain Merida,24.0,24,10:0510:05,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
19,20,30,▲10,32,FORMOLO Davide,26,BORA - hansgrohe,24.0,20,10:4010:40,..,Volta_Ciclista_a_Catalunya,GC,31 March 2019,-,0,0 km,11
