,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,3.0,+0:03,183,BAUHAUS Phil,23,Team Sunweb,40.0,35.0,3:02:55,Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
1,2,6.0,+0:07,141,KITTEL Marcel,29,Team Katusha Alpecin,15.0,20.0,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
2,3,4.0,+0:05,62,ACKERMANN Pascal,24,BORA - hansgrohe,6.0,12.0,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
3,4,1.0,+0:00,117,VIVIANI Elia,29,Quick-Step Floors,,9.0,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
4,5,7.0,+0:09,92,EWAN Caleb,23,Mitchelton-Scott,,7.0,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
5,6,15.0,+0:13,81,GREIPEL André,35,Lotto Soudal,,5.0,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
6,7,13.0,+0:12,12,BARBIER Rudy,25,AG2R La Mondiale,,3.0,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
7,8,2.0,+0:03,5,KRISTOFF Alexander,30,UAE-Team Emirates,,2.0,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
8,9,5.0,+0:07,156,VAN POPPEL Danny,24,Team LottoNL-Jumbo,,1.0,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
9,10,77.0,+0:27,41,GUARDINI Andrea,28,Bardiani - CSF,,,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
10,11,17.0,+0:13,135,MCLAY Daniel,26,Team EF Education First-Drapac p/b Cannondale,,,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
11,12,11.0,+0:11,32,BONIFAZIO Niccolò,24,Bahrain Merida Pro Cycling Team,,,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
12,13,16.0,+0:13,173,HALVORSEN Kristoffer,21,Team Sky,,,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
13,14,12.0,+0:11,126,RENSHAW Mark,35,Team Dimension Data,,,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
14,15,19.0,+0:13,25,MINALI Riccardo,22,Astana Pro Team,,,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
15,16,18.0,+0:13,194,FRAME Alex,24,Trek - Segafredo,,,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
16,17,22.0,+0:13,116,SABATINI Fabio,33,Quick-Step Floors,,,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
17,18,109.0,+4:20,161,PERON Andrea,29,Team Novo Nordisk,,,",,0:00",Abu_Dhabi_Tour,3,23 February 2018,43.63 km/h,0,133 km,29
