,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,0,NIBALI Vincenzo,27,Liquigas - Cannondale,100.0,250,29:38:08,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
1,2,2,-,0,HORNER Chris,40,RadioShack - Nissan,80.0,190,0:140:14,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
2,3,3,-,0,KREUZIGER Roman,25,Astana Pro Team,70.0,160,0:260:26,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
3,4,4,-,0,NOCENTINI Rinaldo,34,AG2R La Mondiale,60.0,140,0:530:53,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
4,5,5,-,0,HOOGERLAND Johnny,28,Vacansoleil - DCM,50.0,120,1:001:00,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
5,6,6,-,0,RODRÍGUEZ Joaquim,32,Team Katusha,40.0,110,1:161:16,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
6,7,7,-,0,SCARPONI Michele,32,Lampre - ISD,30.0,100,",,1:16",..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
7,8,8,-,0,POELS Wout,24,Vacansoleil - DCM,20.0,90,1:251:25,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
8,9,9,-,0,RIBLON Christophe,31,AG2R La Mondiale,10.0,80,1:311:31,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
9,10,10,-,0,MEYER Cameron,24,Orica GreenEDGE,4.0,70,1:331:33,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
10,11,11,-,0,POZZOVIVO Domenico,29,Colnago CSF Bardiani,,60,1:411:41,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
11,12,12,-,0,TIRALONGO Paolo,34,Astana Pro Team,,55,1:451:45,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
12,13,13,-,0,DI LUCA Danilo,36,Acqua & Sapone,,50,1:501:50,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
13,14,14,-,0,GUSEV Vladimir,29,Team Katusha,,45,2:112:11,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
14,15,15,-,0,VELITS Peter,27,Omega Pharma - Quick-Step,,40,2:132:13,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
15,16,16,-,0,IZAGIRRE Ion,23,Euskaltel - Euskadi,,36,3:013:01,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
16,17,17,-,0,MORENO Daniel,30,Team Katusha,,32,3:243:24,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
17,18,18,-,0,FAILLI Francesco,28,Farnese Vini-Neri-Sottoli,,28,3:383:38,..,Tirreno_Adriatico,GC,13 March 2012,35.875 km/h,0,0 km,5
