,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,141,EVANS Cadel,34,BMC Racing Team,,500.0,86:12:22,..,Tour_de_France,GC,24 July 2011,39.788 km/h,0,0 km,1
1,2,2,-,11,SCHLECK Andy,26,Leopard Trek,,380.0,1:341:34,..,Tour_de_France,GC,24 July 2011,39.788 km/h,0,0 km,1
2,3,3,-,18,SCHLECK Fränk,31,Leopard Trek,,340.0,2:302:30,..,Tour_de_France,GC,24 July 2011,39.788 km/h,0,0 km,1
3,4,4,-,181,VOECKLER Thomas,32,Team Europcar,,300.0,3:203:20,..,Tour_de_France,GC,24 July 2011,39.788 km/h,0,0 km,1
4,5,5,▼1005,1,CONTADOR Alberto,28,Saxo Bank - Sungard,,,3:573:57,..,Tour_de_France,GC,24 July 2011,39.788 km/h,0,0 km,1
5,5,6,▲1,21,SÁNCHEZ Samuel,33,Euskaltel - Euskadi,,280.0,4:554:55,..,Tour_de_France,GC,24 July 2011,39.788 km/h,0,0 km,1
6,6,7,▲1,161,CUNEGO Damiano,29,Lampre - ISD,,260.0,6:056:05,..,Tour_de_France,GC,24 July 2011,39.788 km/h,0,0 km,1
7,7,8,▲1,91,BASSO Ivan,33,Liquigas - Cannondale,,240.0,7:237:23,..,Tour_de_France,GC,24 July 2011,39.788 km/h,0,0 km,1
8,8,9,▲1,52,DANIELSON Tom,33,Team Garmin - Cervélo,,220.0,8:158:15,..,Tour_de_France,GC,24 July 2011,39.788 km/h,0,0 km,1
9,9,10,▲1,108,PERAUD Jean-Christophe,34,AG2R La Mondiale,,210.0,10:1110:11,..,Tour_de_France,GC,24 July 2011,39.788 km/h,0,0 km,1
10,10,11,▲1,188,ROLLAND Pierre,24,Team Europcar,,200.0,10:4310:43,..,Tour_de_France,GC,24 July 2011,39.788 km/h,0,0 km,1
11,11,12,▲1,151,TAARAMÄE Rein,24,"Cofidis, le Crédit en Ligne",,190.0,11:2911:29,..,Tour_de_France,GC,24 July 2011,39.788 km/h,0,0 km,1
