,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,1,FROOME Chris,31,Team Sky,1000.0,500,89:04:48,..,Tour_de_France,GC,24 July 2016,39.616 km/h,0,0 km,1
1,2,2,-,41,BARDET Romain,25,AG2R La Mondiale,800.0,380,4:054:05,..,Tour_de_France,GC,24 July 2016,39.616 km/h,0,0 km,1
2,3,3,-,11,QUINTANA Nairo,26,Movistar Team,675.0,340,4:214:21,..,Tour_de_France,GC,24 July 2016,39.616 km/h,0,0 km,1
3,4,4,-,209,YATES Adam,23,ORICA-BikeExchange,575.0,300,4:424:42,..,Tour_de_France,GC,24 July 2016,39.616 km/h,0,0 km,1
4,5,5,-,91,PORTE Richie,31,BMC Racing Team,475.0,280,5:175:17,..,Tour_de_France,GC,24 July 2016,39.616 km/h,0,0 km,1
5,6,6,-,12,VALVERDE Alejandro,36,Movistar Team,400.0,260,6:166:16,..,Tour_de_France,GC,24 July 2016,39.616 km/h,0,0 km,1
6,7,7,-,141,RODRÍGUEZ Joaquim,37,Team Katusha,325.0,240,6:586:58,..,Tour_de_France,GC,24 July 2016,39.616 km/h,0,0 km,1
7,8,8,-,157,MEINTJES Louis,24,Lampre - Merida,275.0,220,",,6:58",..,Tour_de_France,GC,24 July 2016,39.616 km/h,0,0 km,1
8,9,9,-,184,MARTIN Dan,29,Etixx - Quick Step,225.0,210,7:047:04,..,Tour_de_France,GC,24 July 2016,39.616 km/h,0,0 km,1
9,10,10,-,36,KREUZIGER Roman,30,Tinkoff,175.0,200,7:117:11,..,Tour_de_France,GC,24 July 2016,39.616 km/h,0,0 km,1
10,11,11,-,61,MOLLEMA Bauke,29,Trek - Segafredo,150.0,190,13:1313:13,..,Tour_de_France,GC,24 July 2016,39.616 km/h,0,0 km,1
11,12,12,-,2,HENAO Sergio,28,Team Sky,125.0,180,18:5118:51,..,Tour_de_France,GC,24 July 2016,39.616 km/h,0,0 km,1
12,13,13,-,21,ARU Fabio,26,Astana Pro Team,105.0,170,19:2019:20,..,Tour_de_France,GC,24 July 2016,39.616 km/h,0,0 km,1
13,14,14,-,126,REICHENBACH Sébastien,27,FDJ,85.0,160,24:5924:59,..,Tour_de_France,GC,24 July 2016,39.616 km/h,0,0 km,1
