,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,29,+0:00,122,ALBASINI Michael,36,ORICA-Scott,50.0,50.0,4:35:22,Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
1,2,2,+0:00,138,RICHEZE Maximiliano,34,Quick-Step Floors,20.0,30.0,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
2,3,3,+0:00,102,DE BIE Sean,25,Lotto Soudal,8.0,18.0,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
3,4,1,+0:00,186,MATTHEWS Michael,26,Team Sunweb,,13.0,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
4,5,13,+0:00,167,MARTENS Paul,33,Team LottoNL-Jumbo,,10.0,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
5,6,7,+0:00,194,MOHORIČ Matej,22,UAE Team Emirates,,7.0,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
6,7,5,+0:00,111,VALVERDE Alejandro,36,Movistar Team,,4.0,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
7,8,14,+0:00,91,MOLARD Rudy,27,FDJ,,3.0,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
8,9,36,+0:00,195,MORI Manuele,36,UAE Team Emirates,,2.0,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
9,10,9,+0:00,177,KWIATKOWSKI Michał,26,Team Sky,,1.0,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
10,11,4,+0:00,58,SCHWARZMANN Michael,26,BORA - hansgrohe,,,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
11,12,11,+0:00,162,BATTAGLIN Enrico,27,Team LottoNL-Jumbo,,,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
12,13,8,+0:00,55,KONRAD Patrick,25,BORA - hansgrohe,,,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
13,14,16,+0:00,106,VAN DER SANDE Tosh,26,Lotto Soudal,,,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
14,15,54,+0:00,185,PREIDLER Georg,26,Team Sunweb,,,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
15,16,37,+0:00,22,BILBAO Pello,27,Astana Pro Team,,,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
16,17,15,+0:00,21,SÁNCHEZ Luis León,33,Astana Pro Team,,,",,0:00",Vuelta_al_Pais_Vasco,2,04 April 2017,37.78 km/h,32,173.4 km,24
