,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,1,FROOME Chris,28,Sky Procycling,200.0,500,83:56:40,..,Tour_de_France,GC,21 July 2013,40.36 km/h,0,0 km,1
1,2,2,-,128,QUINTANA Nairo,23,Movistar Team,150.0,380,4:204:20,..,Tour_de_France,GC,21 July 2013,40.36 km/h,0,0 km,1
2,3,3,-,101,RODRÍGUEZ Joaquim,34,Team Katusha,120.0,340,5:045:04,..,Tour_de_France,GC,21 July 2013,40.36 km/h,0,0 km,1
3,4,4,-,91,CONTADOR Alberto,30,Team Saxo - Tinkoff,110.0,300,6:276:27,..,Tour_de_France,GC,21 July 2013,40.36 km/h,0,0 km,1
4,5,5,-,94,KREUZIGER Roman,27,Team Saxo - Tinkoff,100.0,280,7:277:27,..,Tour_de_France,GC,21 July 2013,40.36 km/h,0,0 km,1
5,6,6,-,164,MOLLEMA Bauke,26,Belkin-Pro Cycling Team,90.0,260,11:4211:42,..,Tour_de_France,GC,21 July 2013,40.36 km/h,0,0 km,1
6,7,7,-,63,FUGLSANG Jakob,28,Astana Pro Team,80.0,240,12:1712:17,..,Tour_de_France,GC,21 July 2013,40.36 km/h,0,0 km,1
7,8,8,-,121,VALVERDE Alejandro,33,Movistar Team,70.0,220,15:2615:26,..,Tour_de_France,GC,21 July 2013,40.36 km/h,0,0 km,1
8,9,9,-,139,NAVARRO Daniel,30,"Cofidis, Solutions Crédits",60.0,210,15:5215:52,..,Tour_de_France,GC,21 July 2013,40.36 km/h,0,0 km,1
9,10,10,-,178,TALANSKY Andrew,24,Garmin Sharp,50.0,200,17:3917:39,..,Tour_de_France,GC,21 July 2013,40.36 km/h,0,0 km,1
10,11,11,-,153,KWIATKOWSKI Michał,23,Omega Pharma - Quick-Step,40.0,190,18:5918:59,..,Tour_de_France,GC,21 July 2013,40.36 km/h,0,0 km,1
11,12,12,-,116,NIEVE Mikel,29,Euskaltel - Euskadi,30.0,180,20:0120:01,..,Tour_de_France,GC,21 July 2013,40.36 km/h,0,0 km,1
12,13,13,-,167,TEN DAM Laurens,32,Belkin-Pro Cycling Team,24.0,170,21:3921:39,..,Tour_de_France,GC,21 July 2013,40.36 km/h,0,0 km,1
13,14,14,-,47,MONFORT Maxime,30,RadioShack - Leopard,20.0,160,23:3823:38,..,Tour_de_France,GC,21 July 2013,40.36 km/h,0,0 km,1
