,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2,▲1,1,FROOME Chris,28,Team Sky,100.0,250,16:18:46,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
1,2,1,▼1,31,ŠPILAK Simon,27,Team Katusha,80.0,190,0:280:28,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
2,3,3,-,121,COSTA Rui,27,Lampre - Merida,70.0,160,1:321:32,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
3,4,5,▲1,181,FRANK Mathias,27,IAM Cycling,60.0,140,1:441:44,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
4,5,4,▼1,161,NIBALI Vincenzo,29,Astana Pro Team,50.0,120,1:481:48,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
5,6,6,-,23,INTXAUSTI Beñat,28,Movistar Team,40.0,110,1:521:52,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
6,7,7,-,163,FUGLSANG Jakob,29,Astana Pro Team,30.0,100,1:561:56,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
7,8,9,▲1,24,IZAGIRRE Ion,25,Movistar Team,20.0,90,2:072:07,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
8,9,8,▼1,22,HERRADA Jesús,23,Movistar Team,10.0,80,2:152:15,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
9,10,11,▲1,141,PINOT Thibaut,23,FDJ.fr,4.0,70,2:312:31,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
10,11,10,▼1,101,TALANSKY Andrew,25,Garmin Sharp,,60,2:382:38,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
11,12,14,▲2,71,ZOIDL Riccardo,26,Trek Factory Racing,,55,3:293:29,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
12,13,12,▼1,64,MAJKA Rafał,24,Tinkoff - Saxo,,50,3:323:32,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
13,14,16,▲2,11,URÁN Rigoberto,27,Omega Pharma - Quick-Step,,45,3:503:50,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
14,15,15,-,186,REICHENBACH Sébastien,24,IAM Cycling,,40,5:305:30,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
15,16,13,▼3,188,WYSS Marcel,27,IAM Cycling,,36,5:325:32,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
16,17,17,-,102,CARDOSO André,29,Garmin Sharp,,32,6:446:44,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
17,18,18,-,52,ATAPUMA Darwin,26,BMC Racing Team,,28,7:247:24,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
18,19,20,▲1,61,ROCHE Nicolas,29,Tinkoff - Saxo,,24,7:307:30,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
19,20,21,▲1,12,BAKELANTS Jan,28,Omega Pharma - Quick-Step,,20,7:377:37,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
20,21,19,▼2,171,VOECKLER Thomas,34,Team Europcar,,18,7:557:55,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
21,22,24,▲2,36,SILIN Egor,25,Team Katusha,,16,8:598:59,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
22,23,23,-,37,TROFIMOV Yuri,30,Team Katusha,,14,9:149:14,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
23,24,22,▼2,91,TEN DAM Laurens,33,Belkin-Pro Cycling Team,,12,9:569:56,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
24,25,25,-,187,TSCHOPP Johann,31,IAM Cycling,,10,10:0110:01,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
25,26,26,-,152,ARMÉE Sander,28,Lotto Belisol,,9,12:2212:22,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
26,27,28,▲1,151,MONFORT Maxime,31,Lotto Belisol,,8,12:4812:48,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
27,28,32,▲4,93,CLEMENT Stef,31,Belkin-Pro Cycling Team,,7,12:5612:56,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
28,29,27,▼2,62,BELTRÁN Edward,24,Tinkoff - Saxo,,6,13:0513:05,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
29,30,29,▼1,44,BOUET Maxime,27,AG2R La Mondiale,,5,13:1813:18,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
30,31,33,▲2,143,GENIEZ Alexandre,26,FDJ.fr,,5,13:2413:24,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
31,32,35,▲3,41,PERAUD Jean-Christophe,36,AG2R La Mondiale,,5,13:3513:35,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
32,33,34,▲1,166,KANGERT Tanel,27,Astana Pro Team,,5,13:4713:47,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
33,34,31,▼3,115,PREIDLER Georg,23,Team Giant - Shimano,,5,14:1014:10,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
34,35,30,▼5,45,CHEREL Mikaël,28,AG2R La Mondiale,,5,15:1515:15,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
35,36,37,▲1,55,NERZ Dominik,24,BMC Racing Team,,5,15:2215:22,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
36,37,36,▼1,48,VUILLERMOZ Alexis,25,AG2R La Mondiale,,5,15:2615:26,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
37,38,38,-,127,VALLS Rafael,26,Lampre - Merida,,5,15:5515:55,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
38,39,40,▲1,33,CHERNETSKI Sergei,24,Team Katusha,,5,16:1416:14,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
39,40,43,▲3,86,MEYER Cameron,26,Orica GreenEDGE,,5,17:1817:18,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
40,41,39,▼2,131,BASSO Ivan,36,Cannondale,,5,17:4817:48,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
41,42,41,▼1,87,SCHURTER Nino,27,Orica GreenEDGE,,5,17:5017:50,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
42,43,46,▲3,104,DENNIS Rohan,23,Garmin Sharp,,5,18:0418:04,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
43,44,42,▼2,3,LÓPEZ David,32,Team Sky,,5,18:1018:10,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
44,45,45,-,13,BRAMBILLA Gianluca,26,Omega Pharma - Quick-Step,,5,20:0020:00,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
45,46,47,▲1,21,CASTROVIEJO Jonathan,27,Movistar Team,,5,21:4121:41,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
46,47,48,▲1,53,DILLIER Silvan,23,BMC Racing Team,,5,23:0323:03,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
47,48,50,▲2,108,NAVARDAUSKAS Ramūnas,26,Garmin Sharp,,5,23:2623:26,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
48,49,49,-,122,ANACONA Winner,25,Lampre - Merida,,5,23:4423:44,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
49,50,57,▲7,148,ROY Jérémy,30,FDJ.fr,,5,25:1025:10,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
50,51,52,▲1,164,GRIVKO Andrey,30,Astana Pro Team,,5,25:2925:29,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
51,52,56,▲4,4,NIEVE Mikel,29,Team Sky,,5,25:3225:32,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
52,53,55,▲2,183,FUMEAUX Jonathan,26,IAM Cycling,,5,25:3525:35,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
53,54,54,-,67,POLJAŃSKI Paweł,23,Tinkoff - Saxo,,5,25:5625:56,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
54,55,51,▼4,137,MOSER Moreno,23,Cannondale,,5,26:0826:08,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
55,56,53,▼3,145,MOUREY Francis,33,FDJ.fr,,5,26:1726:17,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
56,57,58,▲1,105,FAIRLY Caleb,27,Garmin Sharp,,5,27:2127:21,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
57,58,59,▲1,142,ELISSONDE Kenny,22,FDJ.fr,,5,29:1229:12,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
58,59,62,▲3,172,GAUTIER Cyril,26,Team Europcar,,5,30:0930:09,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
59,60,63,▲3,66,PETROV Evgeni,35,Tinkoff - Saxo,,5,30:3730:37,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
60,61,61,-,103,DANIELSON Tom,36,Garmin Sharp,,5,31:0231:02,..,Tour_de_Romandie,GC,04 May 2014,38.826 km/h,0,0 km,19
