,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2,▲1,11,PORTE Richie,34,Trek - Segafredo,500.0,250,20:37:08,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
1,2,6,▲4,97,ULISSI Diego,30,UAE-Team Emirates,400.0,190,0:250:25,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
2,3,7,▲4,73,GESCHKE Simon,33,CCC Team,325.0,160,",,0:25",..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
3,4,8,▲4,61,DENNIS Rohan,29,Team INEOS,275.0,140,",,0:25",..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
4,5,9,▲4,67,VAN BAARLE Dylan,27,Team INEOS,225.0,120,",,0:25",..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
5,6,1,▼5,1,IMPEY Daryl,35,Mitchelton-Scott,175.0,110,0:300:30,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
6,7,4,▼3,2,YATES Simon,27,Mitchelton-Scott,150.0,100,0:370:37,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
7,8,5,▼3,161,BENNETT George,29,Team Jumbo-Visma,125.0,90,0:460:46,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
8,9,10,▲1,5,HAMILTON Lucas,23,Mitchelton-Scott,100.0,80,0:520:52,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
9,10,13,▲3,175,PERNSTEINER Hermann,29,Bahrain - McLaren,85.0,70,0:540:54,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
10,11,11,-,92,BYSTRØM Sven Erik,28,UAE-Team Emirates,70.0,60,0:570:57,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
11,12,12,-,55,DEVENYNS Dries,36,Deceuninck - Quick Step,60.0,55,",,0:57",..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
12,13,14,▲1,54,CATTANEO Mattia,29,Deceuninck - Quick Step,50.0,50,",,0:57",..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
13,14,15,▲1,43,HAAS Nathan,30,"Cofidis, Solutions Crédits",40.0,45,1:001:00,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
14,15,16,▲1,186,POWLESS Neilson,23,EF Pro Cycling,35.0,40,1:051:05,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
15,16,17,▲1,65,SIVAKOV Pavel,22,Team INEOS,30.0,36,",,1:05",..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
16,17,23,▲6,116,FRAILE Omar,29,Astana Pro Team,30.0,32,1:061:06,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
17,18,20,▲2,121,HINDLEY Jai,23,Team Sunweb,30.0,28,1:121:12,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
18,19,18,▼1,177,BUITRAGO Santiago,20,Bahrain - McLaren,30.0,24,1:201:20,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
19,20,21,▲1,133,FRANKINY Kilian,26,Groupama - FDJ,30.0,20,1:281:28,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
20,21,26,▲5,115,FELLINE Fabio,29,Astana Pro Team,20.0,18,1:351:35,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
21,22,24,▲2,194,DRIZNERS Jarrad,20,UniSA-Australia,20.0,16,1:361:36,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
22,23,32,▲9,74,ROSSKOPF Joey,30,CCC Team,20.0,14,1:371:37,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
23,24,31,▲7,127,STORK Florian,22,Team Sunweb,20.0,12,1:391:39,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
24,25,33,▲8,86,PICCOLI James,28,Israel Start-Up Nation,20.0,10,1:431:43,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
25,26,29,▲3,152,GIBBONS Ryan,25,NTT Pro Cycling,20.0,9,1:471:47,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
26,27,3,▼24,122,POWER Robert,24,Team Sunweb,20.0,8,1:481:48,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
27,28,27,▼1,145,MAS Lluís,30,Movistar Team,20.0,7,1:571:57,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
28,29,28,▼1,171,ARASHIRO Yukiya,35,Bahrain - McLaren,20.0,6,",,1:57",..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
29,30,30,-,23,CHEVRIER Clément,27,AG2R La Mondiale,20.0,5,",,1:57",..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
30,31,36,▲5,95,MARCATO Marco,35,UAE-Team Emirates,10.0,5,2:072:07,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
31,32,19,▼13,162,HARPER Chris,25,Team Jumbo-Visma,10.0,5,2:222:22,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
32,33,46,▲13,34,HOLMES Matthew,26,Lotto Soudal,10.0,5,2:392:39,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
33,34,34,-,154,WYSS Danilo,34,NTT Pro Cycling,10.0,5,2:402:40,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
34,35,43,▲8,94,LAENGEN Vegard Stake,30,UAE-Team Emirates,10.0,5,3:003:00,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
35,36,25,▼11,26,VENDRAME Andrea,25,AG2R La Mondiale,10.0,5,3:023:02,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
36,37,35,▼2,81,GREIPEL André,37,Israel Start-Up Nation,10.0,5,3:353:35,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
37,38,47,▲9,21,BARDET Romain,29,AG2R La Mondiale,10.0,5,3:393:39,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
38,39,52,▲13,123,STORER Michael,22,Team Sunweb,10.0,5,4:074:07,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
39,40,40,-,13,ELISSONDE Kenny,28,Trek - Segafredo,10.0,5,4:114:11,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
40,41,42,▲1,176,PIBERNIK Luka,26,Bahrain - McLaren,10.0,5,4:184:18,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
41,42,22,▼20,111,SÁNCHEZ Luis León,36,Astana Pro Team,10.0,5,4:264:26,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
42,43,41,▼2,146,PRADES Eduard,32,Movistar Team,10.0,5,",,4:26",..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
43,44,39,▼5,7,MEYER Cameron,32,Mitchelton-Scott,10.0,5,4:274:27,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
44,45,55,▲10,112,BOARO Manuele,32,Astana Pro Team,10.0,5,4:424:42,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
45,46,58,▲12,132,ARMIRAIL Bruno,25,Groupama - FDJ,10.0,5,4:584:58,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
46,47,49,▲2,87,ZABEL Rick,26,Israel Start-Up Nation,10.0,5,5:195:19,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
47,48,48,-,77,WIŚNIOWSKI Łukasz,28,CCC Team,10.0,5,5:205:20,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
48,49,50,▲1,144,ARCAS Jorge,27,Movistar Team,10.0,5,5:245:24,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
49,50,51,▲1,141,ROELANDTS Jürgen,34,Movistar Team,10.0,5,5:515:51,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
50,51,38,▼13,31,EWAN Caleb,25,Lotto Soudal,5.0,5,5:585:58,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
51,52,63,▲11,155,DE BOD Stefan,23,NTT Pro Cycling,5.0,5,6:096:09,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
52,53,61,▲8,166,TOLHOEK Antwan,25,Team Jumbo-Visma,5.0,5,6:546:54,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
53,54,54,-,15,LÓPEZ Juan Pedro,22,Trek - Segafredo,5.0,5,6:566:56,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
54,55,45,▼10,183,KEUKELEIRE Jens,31,EF Pro Cycling,5.0,5,7:167:16,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
55,56,65,▲9,153,BATTISTELLA Samuele,21,NTT Pro Cycling,3.0,5,7:267:26,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
56,57,56,▼1,131,SCOTSON Miles,26,Groupama - FDJ,3.0,5,8:298:29,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
57,58,59,▲1,143,HOLLMANN Juri,20,Movistar Team,3.0,5,9:239:23,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
58,59,77,▲18,147,SAMITIER Sergio,24,Movistar Team,3.0,5,9:569:56,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
59,60,69,▲9,103,BENEDETTI Cesare,32,BORA - hansgrohe,3.0,5,10:2610:26,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
60,61,74,▲13,72,ČERNÝ Josef,26,CCC Team,,5,10:3910:39,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
61,62,79,▲17,52,ALMEIDA João,21,Deceuninck - Quick Step,,5,10:4610:46,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
62,63,83,▲20,157,SUNDERLAND Dylan,23,NTT Pro Cycling,,5,10:5310:53,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
63,64,60,▼4,57,MØRKØV Michael,34,Deceuninck - Quick Step,,5,11:0511:05,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
64,65,57,▼8,181,HALVORSEN Kristoffer,23,EF Pro Cycling,,5,11:1111:11,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
65,66,70,▲4,135,LIENHARD Fabian,26,Groupama - FDJ,,5,11:3011:30,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
66,67,81,▲14,24,DOMONT Axel,29,AG2R La Mondiale,,5,11:4911:49,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
67,68,88,▲20,187,RUTSCH Jonas,22,EF Pro Cycling,,5,12:3512:35,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
68,69,53,▼16,164,ROOSEN Timo,27,Team Jumbo-Visma,,5,12:3712:37,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
69,70,68,▼2,42,CONSONNI Simone,25,"Cofidis, Solutions Crédits",,5,13:2113:21,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
70,71,44,▼27,91,PHILIPSEN Jasper,21,UAE-Team Emirates,,5,13:3913:39,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
71,72,87,▲15,84,GOLDSTEIN Omer,23,Israel Start-Up Nation,,5,13:4013:40,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
72,73,62,▼11,51,BENNETT Sam,29,Deceuninck - Quick Step,,5,14:1214:12,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
73,74,84,▲10,142,CULLAIGH Gabriel,23,Movistar Team,,5,14:3614:36,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
74,75,73,▼2,125,KANTER Max,22,Team Sunweb,,5,15:0115:01,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
75,76,89,▲13,33,HANSEN Adam,38,Lotto Soudal,,5,15:4915:49,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
76,77,95,▲18,101,MCCARTHY Jay,27,BORA - hansgrohe,,5,16:0616:06,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
77,78,90,▲12,163,HOFSTEDE Lennard,25,Team Jumbo-Visma,,5,",,16:06",..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
78,79,72,▼7,174,HALLER Marco,28,Bahrain - McLaren,,5,16:3216:32,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
79,80,92,▲12,62,DOULL Owain,26,Team INEOS,,5,16:4816:48,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
80,81,85,▲4,93,BJERG Mikkel,21,UAE-Team Emirates,,5,16:5316:53,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
81,82,64,▼18,37,VAN DER SANDE Tosh,29,Lotto Soudal,,5,",,16:53",..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
82,83,78,▼5,4,DURBRIDGE Luke,28,Mitchelton-Scott,,5,17:0317:03,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
83,84,97,▲13,105,SAGAN Juraj,31,BORA - hansgrohe,,5,17:0817:08,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
84,85,100,▲15,113,FOMINYKH Daniil,28,Astana Pro Team,,5,18:0318:03,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
85,86,86,-,44,LE TURNIER Mathias,24,"Cofidis, Solutions Crédits",,5,18:4818:48,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
86,87,67,▼20,35,KLUGE Roger,33,Lotto Soudal,,5,18:5218:52,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
87,88,71,▼17,76,VENTOSO Francisco José,37,CCC Team,,5,19:0019:00,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
88,89,98,▲9,47,VANBILSEN Kenneth,29,"Cofidis, Solutions Crédits",,5,",,19:00",..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
89,90,66,▼24,156,TILLER Rasmus,23,NTT Pro Cycling,,5,19:0419:04,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
90,91,93,▲2,53,ARCHBOLD Shane,30,Deceuninck - Quick Step,,5,19:1419:14,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
91,92,76,▼16,25,GASTAUER Ben,32,AG2R La Mondiale,,5,19:2519:25,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
92,93,94,▲1,83,DOWSETT Alex,31,Israel Start-Up Nation,,5,19:4319:43,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
93,94,108,▲14,193,JENNER Samuel,22,UniSA-Australia,,5,20:0420:04,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
94,95,109,▲14,82,BOIVIN Guillaume,30,Israel Start-Up Nation,,5,20:3320:33,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
95,96,107,▲11,117,GRUZDEV Dmitriy,33,Astana Pro Team,,5,21:1721:17,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
96,97,75,▼22,136,SARREAU Marc,26,Groupama - FDJ,,5,21:2321:23,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
97,98,99,▲1,71,VAN KEIRSBULCK Guillaume,28,CCC Team,,5,21:3121:31,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
98,99,115,▲16,106,SCHELLING Ide,21,BORA - hansgrohe,,5,22:3922:39,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
99,100,80,▼20,151,NIZZOLO Giacomo,30,NTT Pro Cycling,,5,22:5722:57,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
100,101,82,▼19,41,VIVIANI Elia,30,"Cofidis, Solutions Crédits",,5,23:0223:02,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
101,102,91,▼11,22,BOUCHARD Geoffrey,27,AG2R La Mondiale,,5,23:0623:06,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
102,103,119,▲16,184,MORTON Lachlan,28,EF Pro Cycling,,5,23:1923:19,..,Santos_Tour_Down_Under,GC,26 January 2020,-,0,0 km,40
