,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,201,CONTADOR Alberto,31,Tinkoff - Saxo,100.0,250,25:28:45,..,Tirreno_Adriatico,GC,18 March 2014,40.37 km/h,0,0 km,3
1,2,2,-,111,QUINTANA Nairo,24,Movistar Team,80.0,190,2:052:05,..,Tirreno_Adriatico,GC,18 March 2014,40.37 km/h,0,0 km,3
2,3,3,-,204,KREUZIGER Roman,27,Tinkoff - Saxo,70.0,160,2:142:14,..,Tirreno_Adriatico,GC,18 March 2014,40.37 km/h,0,0 km,3
3,4,5,▲1,8,PERAUD Jean-Christophe,36,AG2R La Mondiale,60.0,140,2:392:39,..,Tirreno_Adriatico,GC,18 March 2014,40.37 km/h,0,0 km,3
4,5,4,▼1,212,ARREDONDO Julián David,25,Trek Factory Racing,50.0,120,2:542:54,..,Tirreno_Adriatico,GC,18 March 2014,40.37 km/h,0,0 km,3
5,6,8,▲2,1,POZZOVIVO Domenico,31,AG2R La Mondiale,40.0,110,3:043:04,..,Tirreno_Adriatico,GC,18 March 2014,40.37 km/h,0,0 km,3
6,7,10,▲3,215,KIŠERLOVSKI Robert,27,Trek Factory Racing,30.0,100,3:093:09,..,Tirreno_Adriatico,GC,18 March 2014,40.37 km/h,0,0 km,3
7,8,7,▼1,176,MORENO Daniel,32,Team Katusha,20.0,90,3:163:16,..,Tirreno_Adriatico,GC,18 March 2014,40.37 km/h,0,0 km,3
8,9,11,▲2,11,SCARPONI Michele,34,Astana Pro Team,10.0,80,",,3:16",..,Tirreno_Adriatico,GC,18 March 2014,40.37 km/h,0,0 km,3
9,10,6,▼4,195,NIEVE Mikel,29,Team Sky,4.0,70,3:193:19,..,Tirreno_Adriatico,GC,18 March 2014,40.37 km/h,0,0 km,3
10,11,13,▲2,98,ULISSI Diego,24,Lampre - Merida,,60,3:323:32,..,Tirreno_Adriatico,GC,18 March 2014,40.37 km/h,0,0 km,3
11,12,12,-,7,NOCENTINI Rinaldo,36,AG2R La Mondiale,,55,3:373:37,..,Tirreno_Adriatico,GC,18 March 2014,40.37 km/h,0,0 km,3
12,13,9,▼4,172,CARUSO Giampaolo,33,Team Katusha,,50,3:473:47,..,Tirreno_Adriatico,GC,18 March 2014,40.37 km/h,0,0 km,3
13,14,14,-,67,GENIEZ Alexandre,25,FDJ.fr,,45,4:104:10,..,Tirreno_Adriatico,GC,18 March 2014,40.37 km/h,0,0 km,3
