,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,31,THOMAS Geraint,29,Team Sky,500.0,250.0,27:26:40,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
1,2,2,-,71,CONTADOR Alberto,33,Tinkoff,400.0,190.0,0:040:04,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
2,3,4,▲1,1,PORTE Richie,31,BMC Racing Team,325.0,160.0,0:120:12,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
3,4,3,▼1,18,ZAKARIN Ilnur,26,Team Katusha,275.0,140.0,0:200:20,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
4,5,6,▲1,101,IZAGIRRE Ion,27,Movistar Team,225.0,120.0,0:370:37,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
5,6,7,▲1,33,HENAO Sergio,28,Team Sky,175.0,110.0,0:440:44,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
6,7,8,▲1,68,YATES Simon,23,Orica GreenEDGE,,100.0,",,0:44",..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
7,8,9,▲1,41,GALLOPIN Tony,27,Lotto Soudal,125.0,90.0,0:510:51,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
8,9,10,▲1,51,BARDET Romain,25,AG2R La Mondiale,100.0,80.0,1:001:00,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
9,10,11,▲1,21,COSTA Rui,29,Lampre - Merida,85.0,70.0,1:071:07,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
10,11,12,▲1,133,JEANNESSON Arnold,30,"Cofidis, Solutions Crédits",70.0,60.0,1:091:09,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
11,12,5,▼7,121,DUMOULIN Tom,25,Team Giant - Alpecin,60.0,55.0,1:531:53,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
12,13,13,-,181,KELDERMAN Wilco,24,Team LottoNL-Jumbo,50.0,50.0,2:332:33,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
13,14,19,▲5,47,WELLENS Tim,24,Lotto Soudal,40.0,45.0,3:213:21,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
14,15,15,-,118,WESTRA Lieuwe,33,Astana Pro Team,35.0,40.0,3:533:53,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
15,16,16,-,144,CRADDOCK Lawson,24,Cannondale Pro Cycling Team,30.0,36.0,4:034:03,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
16,17,17,-,111,SÁNCHEZ Luis León,32,Astana Pro Team,30.0,32.0,4:074:07,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
17,18,18,-,141,ROLLAND Pierre,29,Cannondale Pro Cycling Team,30.0,28.0,4:264:26,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
18,19,20,▲1,106,IZAGIRRE Gorka,28,Movistar Team,30.0,24.0,5:005:00,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
19,20,22,▲2,82,DE LA CRUZ David,26,Etixx - Quick Step,30.0,20.0,5:125:12,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
20,21,24,▲3,73,MAJKA Rafał,26,Tinkoff,20.0,18.0,7:387:38,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
21,22,28,▲6,27,MEINTJES Louis,24,Lampre - Merida,20.0,16.0,9:439:43,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
22,23,29,▲6,124,GESCHKE Simon,30,Team Giant - Alpecin,20.0,14.0,9:569:56,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
23,24,27,▲3,162,CALMEJANE Lilian,23,Direct Energie,20.0,12.0,10:3810:38,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
24,25,31,▲6,86,SERRY Pieter,27,Etixx - Quick Step,20.0,10.0,11:2311:23,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
25,26,32,▲6,115,KANGERT Tanel,29,Astana Pro Team,20.0,9.0,11:2811:28,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
26,27,21,▼6,52,CHEREL Mikaël,29,AG2R La Mondiale,20.0,8.0,13:0713:07,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
27,28,14,▼14,34,NIEVE Mikel,31,Team Sky,20.0,7.0,13:1813:18,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
28,29,33,▲4,215,FERNÁNDEZ Delio,30,Delko Marseille Provence KTM,20.0,6.0,13:3013:30,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
29,30,34,▲4,103,FERNÁNDEZ Rubén,25,Movistar Team,20.0,5.0,13:3513:35,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
30,31,35,▲4,11,ŠPILAK Simon,29,Team Katusha,10.0,5.0,14:2614:26,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
31,32,40,▲8,161,CHAVANEL Sylvain,36,Direct Energie,10.0,5.0,16:1416:14,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
32,33,23,▼10,145,SLAGTER Tom-Jelte,26,Cannondale Pro Cycling Team,10.0,5.0,16:5816:58,..,Paris___Nice,GC,13 March 2016,-,0,0 km,9
