,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,138,+5:32:33,43,BENNETT Sam,29,Deceuninck - Quick Step,120.0,100.0,2:53:32,Tour_de_France,21,20 September 2020,42.18 km/h,11,122 km,1
1,2,124,+5:11:03,105,PEDERSEN Mads,24,Trek - Segafredo,50.0,70.0,",,0:00",Tour_de_France,21,20 September 2020,42.18 km/h,11,122 km,1
2,3,84,+4:04:15,21,SAGAN Peter,30,BORA - hansgrohe,25.0,50.0,",,0:00",Tour_de_France,21,20 September 2020,42.18 km/h,11,122 km,1
3,4,132,+5:28:28,135,KRISTOFF Alexander,33,UAE-Team Emirates,15.0,40.0,",,0:00",Tour_de_France,21,20 September 2020,42.18 km/h,11,122 km,1
4,5,135,+5:30:01,128,VIVIANI Elia,31,"Cofidis, Solutions Crédits",5.0,32.0,",,0:00",Tour_de_France,21,20 September 2020,42.18 km/h,11,122 km,1
5,6,20,+1:20:31,18,VAN AERT Wout,26,Team Jumbo-Visma,,26.0,",,0:00",Tour_de_France,21,20 September 2020,42.18 km/h,11,122 km,1
6,7,144,+5:50:25,151,EWAN Caleb,26,Lotto Soudal,,22.0,",,0:00",Tour_de_France,21,20 September 2020,42.18 km/h,11,122 km,1
7,8,115,+5:00:14,174,HOFSTETTER Hugo,26,Israel Start-Up Nation,,18.0,",,0:00",Tour_de_France,21,20 September 2020,42.18 km/h,11,122 km,1
8,9,122,+5:10:32,211,COQUARD Bryan,28,B&B Hotels - Vital Concept p/b KTM,,14.0,",,0:00",Tour_de_France,21,20 September 2020,42.18 km/h,11,122 km,1
9,10,134,+5:29:38,198,WALSCHEID Max,27,NTT Pro Cycling,,10.0,",,0:00",Tour_de_France,21,20 September 2020,42.18 km/h,11,122 km,1
10,11,93,+4:24:42,64,COLBRELLI Sonny,30,Bahrain - McLaren,,8.0,",,0:00",Tour_de_France,21,20 September 2020,42.18 km/h,11,122 km,1
11,12,101,+4:34:19,192,BOASSON HAGEN Edvald,33,NTT Pro Cycling,,6.0,",,0:00",Tour_de_France,21,20 September 2020,42.18 km/h,11,122 km,1
12,13,88,+4:17:07,167,MEZGEC Luka,32,Mitchelton-Scott,,4.0,",,0:00",Tour_de_France,21,20 September 2020,42.18 km/h,11,122 km,1
13,14,141,+5:42:13,181,BONIFAZIO Niccolò,26,Team Total Direct Energie,,2.0,",,0:00",Tour_de_France,21,20 September 2020,42.18 km/h,11,122 km,1
14,15,133,+5:28:45,87,RUSSO Clément,25,Team Arkéa Samsic,,1.0,",,0:00",Tour_de_France,21,20 September 2020,42.18 km/h,11,122 km,1
