,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,44,PORTE Richie,30,Team Sky,100.0,250,30:30:30,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
1,2,4,▲2,31,VALVERDE Alejandro,34,Movistar Team,80.0,190,0:040:04,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
2,3,2,▼1,68,POZZOVIVO Domenico,32,AG2R La Mondiale,70.0,160,0:050:05,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
3,4,3,▼1,11,CONTADOR Alberto,32,Tinkoff - Saxo,60.0,140,0:070:07,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
4,5,5,-,81,URÁN Rigoberto,28,Etixx - Quick Step,50.0,120,0:180:18,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
5,6,6,-,71,ARU Fabio,24,Astana Pro Team,40.0,110,0:270:27,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
6,7,7,-,24,ATAPUMA Darwin,27,BMC Racing Team,30.0,100,0:330:33,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
7,8,8,-,111,VALLS Rafael,27,Lampre - Merida,20.0,90,0:430:43,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
8,9,9,-,155,KELDERMAN Wilco,24,Team LottoNL-Jumbo,10.0,80,1:091:09,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
9,10,10,-,51,MARTIN Dan,28,Team Cannondale - Garmin,4.0,70,1:351:35,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
10,11,11,-,105,PANTANO Jarlinson,26,IAM Cycling,,60,2:162:16,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
11,12,14,▲2,173,PARDILLA Sergio,31,Caja Rural - Seguros RGA,,55,2:332:33,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
12,13,15,▲2,134,CHAVES Esteban,25,Orica GreenEDGE,,50,2:352:35,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
13,14,16,▲2,2,CARUSO Giampaolo,34,Team Katusha,,45,2:372:37,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
14,15,17,▲2,156,KRUIJSWIJK Steven,27,Team LottoNL-Jumbo,,40,2:422:42,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
15,16,12,▼4,122,DE CLERCQ Bart,28,Lotto Soudal,,36,2:482:48,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
16,17,18,▲1,142,BARGUIL Warren,23,Team Giant - Alpecin,,32,3:383:38,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
17,18,20,▲2,86,BRAMBILLA Gianluca,27,Etixx - Quick Step,,28,4:004:00,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
18,19,22,▲3,7,TROFIMOV Yuri,31,Team Katusha,,24,4:014:01,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
19,20,21,▲1,26,MOINARD Amaël,33,BMC Racing Team,,20,4:224:22,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
20,21,13,▼8,43,KIRYIENKA Vasil,33,Team Sky,,18,5:285:28,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
21,22,19,▼3,167,ZOIDL Riccardo,26,Trek Factory Racing,,16,5:475:47,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
22,23,25,▲2,126,VAN DEN BROECK Jurgen,32,Lotto Soudal,,14,6:416:41,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
23,24,26,▲2,48,POELS Wout,27,Team Sky,,12,6:496:49,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
24,25,28,▲3,202,MATÉ Luis Ángel,31,"Cofidis, Solutions Crédits",,10,8:108:10,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
25,26,30,▲4,161,ZUBELDIA Haimar,37,Trek Factory Racing,,9,11:1111:11,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
26,27,31,▲4,211,CANO Alex,32,Team Colombia,,8,11:4811:48,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
27,28,29,▲1,55,DANIELSON Tom,37,Team Cannondale - Garmin,,7,12:1212:12,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
28,29,32,▲3,74,TIRALONGO Paolo,37,Astana Pro Team,,6,13:1913:19,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
29,30,33,▲3,21,VAN GARDEREN Tejay,26,BMC Racing Team,,5,13:4813:48,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
30,31,34,▲3,58,TALANSKY Andrew,26,Team Cannondale - Garmin,,5,14:2814:28,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
31,32,24,▼8,171,ARROYO David,35,Caja Rural - Seguros RGA,,5,14:4414:44,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
32,33,36,▲3,78,ROSA Diego,26,Astana Pro Team,,5,16:5816:58,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
33,34,35,▲1,75,CATALDO Dario,30,Astana Pro Team,,5,18:2218:22,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
34,35,37,▲2,66,DUPONT Hubert,34,AG2R La Mondiale,,5,18:5718:57,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
35,36,40,▲4,5,KOCHETKOV Pavel,29,Team Katusha,,5,23:2223:22,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
36,37,41,▲4,54,CARDOSO André,30,Team Cannondale - Garmin,,5,23:4223:42,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
37,38,38,-,45,ROCHE Nicolas,30,Team Sky,,5,24:0924:09,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
38,39,42,▲3,221,ROLLAND Pierre,28,Team Europcar,,5,24:5624:56,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
39,40,44,▲4,4,CHERNETSKI Sergei,24,Team Katusha,,5,25:0525:05,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
40,41,43,▲2,36,HERRADA José,29,Movistar Team,,5,27:3727:37,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
41,42,45,▲3,193,PATERSKI Maciej,28,CCC Sprandi Polkowice,,5,27:4827:48,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
42,43,48,▲5,181,HIVERT Jonathan,30,Bretagne - Séché Environnement,,5,27:5127:51,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
43,44,46,▲2,205,MOLARD Rudy,25,"Cofidis, Solutions Crédits",,5,",,27:51",..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
44,45,39,▼6,222,SICARD Romain,27,Team Europcar,,5,28:1428:14,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
45,46,51,▲5,42,LÓPEZ David,33,Team Sky,,5,29:3729:37,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
46,47,55,▲8,73,LANDA Mikel,25,Astana Pro Team,,5,32:0032:00,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
47,48,52,▲4,101,COPPEL Jérôme,28,IAM Cycling,,5,32:2532:25,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
48,49,57,▲8,18,KIŠERLOVSKI Robert,28,Tinkoff - Saxo,,5,32:3232:32,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
49,50,56,▲6,231,GASPAROTTO Enrico,33,Wanty - Groupe Gobert,,5,33:3333:33,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
50,51,53,▲2,23,STETINA Peter,27,BMC Racing Team,,5,34:1334:13,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
51,52,60,▲8,27,TEUNS Dylan,23,BMC Racing Team,,5,34:2834:28,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
52,53,58,▲5,227,GAUTIER Cyril,27,Team Europcar,,5,35:1535:15,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
53,54,50,▼4,34,FERNÁNDEZ Rubén,24,Movistar Team,,5,35:2135:21,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
54,55,59,▲4,96,LECUISINIER Pierre-Henri,21,FDJ,,5,35:4335:43,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
55,56,62,▲6,3,VORGANOV Eduard,32,Team Katusha,,5,36:1636:16,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
56,57,65,▲8,203,BAGOT Yoann,27,"Cofidis, Solutions Crédits",,5,36:4736:47,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
57,58,49,▼9,83,VERONA Carlos,22,Etixx - Quick Step,,5,",,36:47",..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
58,59,66,▲7,97,REZA Kévin,26,FDJ,,5,36:5536:55,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
59,60,67,▲7,206,SIMON Julien,29,"Cofidis, Solutions Crédits",,5,36:5736:57,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
60,61,63,▲2,236,MINNAARD Marco,25,Wanty - Groupe Gobert,,5,37:2837:28,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
61,62,68,▲6,35,ROJAS José Joaquín,29,Movistar Team,,5,37:5237:52,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
62,63,64,▲1,131,MEIER Christian,30,Orica GreenEDGE,,5,38:0138:01,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
63,64,71,▲7,77,KANGERT Tanel,28,Astana Pro Team,,5,39:1739:17,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
64,65,73,▲8,146,PREIDLER Georg,24,Team Giant - Alpecin,,5,40:3040:30,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
65,66,69,▲3,25,HERMANS Ben,28,BMC Racing Team,,5,42:1942:19,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
66,67,80,▲13,103,ELMIGER Martin,36,IAM Cycling,,5,42:3142:31,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
67,68,82,▲14,22,SÁNCHEZ Samuel,37,BMC Racing Team,,5,43:2343:23,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
68,69,74,▲5,233,DE GREEF Francis,30,Wanty - Groupe Gobert,,5,44:5344:53,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
69,70,78,▲8,182,SEPÚLVEDA Eduardo,23,Bretagne - Séché Environnement,,5,45:2345:23,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
70,71,72,▲1,41,FROOME Chris,29,Team Sky,,5,45:3545:35,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
71,72,75,▲3,47,KÖNIG Leopold,27,Team Sky,,5,45:3945:39,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
72,73,81,▲8,85,VAKOČ Petr,22,Etixx - Quick Step,,5,47:1147:11,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
73,74,84,▲10,107,WARBASSE Larry,24,IAM Cycling,,5,47:3447:34,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
74,75,77,▲2,64,GASTAUER Ben,27,AG2R La Mondiale,,5,47:4147:41,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
75,76,89,▲13,204,HARDY Romain,26,"Cofidis, Solutions Crédits",,5,49:5749:57,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
76,77,83,▲6,228,JEANDESBOZ Fabrice,30,Team Europcar,,5,50:4150:41,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
77,78,79,▲1,178,PARRA Heiner Rodrigo,23,Caja Rural - Seguros RGA,,5,51:2451:24,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
78,79,90,▲11,53,ACEVEDO Janier,29,Team Cannondale - Garmin,,5,51:5651:56,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
79,80,91,▲11,214,DUQUE Leonardo Fabio,34,Team Colombia,,5,52:1052:10,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
80,81,86,▲5,76,MALACARNE Davide,27,Astana Pro Team,,5,53:2653:26,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
81,82,87,▲5,188,VACHON Florian,30,Bretagne - Séché Environnement,,5,54:5654:56,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
82,83,96,▲13,225,COQUARD Bryan,22,Team Europcar,,5,55:2555:25,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
83,84,94,▲10,174,TXURRUKA Amets,32,Caja Rural - Seguros RGA,,5,55:4055:40,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
84,85,100,▲15,196,SZMYD Sylwester,37,CCC Sprandi Polkowice,,5,58:0358:03,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
85,86,88,▲2,6,SILIN Egor,26,Team Katusha,,5,58:2458:24,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
86,87,93,▲6,207,CHAINEL Steve,31,"Cofidis, Solutions Crédits",,5,59:1359:13,..,Volta_Ciclista_a_Catalunya,GC,29 March 2015,-,0,0 km,18
