,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,201,CONTADOR Alberto,32,Tinkoff - Saxo,170.0,400,88:22:25,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
1,2,2,-,21,ARU Fabio,24,Astana Pro Team,130.0,290,1:531:53,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
2,3,3,-,24,LANDA Mikel,25,Astana Pro Team,100.0,240,3:053:05,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
3,4,4,-,112,AMADOR Andrey,28,Movistar Team,90.0,220,8:108:10,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
4,5,5,-,151,HESJEDAL Ryder,34,Team Cannondale - Garmin,80.0,200,9:529:52,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
5,6,6,-,195,KÖNIG Leopold,27,Team Sky,70.0,190,10:4110:41,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
6,7,7,-,181,KRUIJSWIJK Steven,27,Team LottoNL-Jumbo,60.0,180,10:5310:53,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
7,8,8,-,45,CARUSO Damiano,27,BMC Racing Team,52.0,170,12:0812:08,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
8,9,9,-,71,GENIEZ Alexandre,27,FDJ,44.0,160,15:5115:51,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
9,10,10,-,177,TROFIMOV Yuri,31,Team Katusha,38.0,150,16:1416:14,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
10,11,11,-,107,MONFORT Maxime,32,Lotto Soudal,32.0,140,17:5117:51,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
11,12,12,-,100,VAN DEN BROECK Jurgen,32,Lotto Soudal,26.0,130,25:1225:12,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
12,13,13,-,23,KANGERT Tanel,28,Astana Pro Team,22.0,120,28:0528:05,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
13,14,14,-,61,URÁN Rigoberto,28,Etixx - Quick Step,18.0,110,28:2628:26,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
14,15,15,-,48,MOINARD Amaël,33,BMC Racing Team,14.0,100,30:3530:35,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
15,16,16,-,42,ATAPUMA Darwin,27,BMC Racing Team,10.0,90,40:3640:36,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
16,17,17,-,196,NIEVE Mikel,31,Team Sky,8.0,85,48:2448:24,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
17,18,18,-,119,VISCONTI Giovanni,32,Movistar Team,6.0,80,50:3250:32,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
18,19,19,-,28,TIRALONGO Paolo,37,Astana Pro Team,4.0,75,1:03:381:03:38,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
19,20,20,-,3,BETANCUR Carlos,25,AG2R La Mondiale,2.0,70,1:17:271:17:27,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
20,21,21,-,154,CARDOSO André,30,Team Cannondale - Garmin,,65,1:19:271:19:27,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
21,22,22,-,37,PIRAZZI Stefano,28,Bardiani - CSF Pro Team,,60,1:21:381:21:38,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
22,23,23,-,26,ROSA Diego,26,Astana Pro Team,,55,1:24:571:24:57,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
23,24,24,-,11,PELLIZOTTI Franco,37,Androni Giocattoli - Sidermec,,50,1:30:491:30:49,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
24,25,25,-,22,CATALDO Dario,30,Astana Pro Team,,45,1:35:241:35:24,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
25,26,26,-,198,SIUTSOU Kanstantsin,32,Team Sky,,40,1:45:521:45:52,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
26,27,27,-,116,IZAGIRRE Ion,26,Movistar Team,,35,1:46:301:46:30,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
27,28,29,▲1,205,KREUZIGER Roman,29,Tinkoff - Saxo,,30,1:47:031:47:03,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
28,29,28,▼1,111,INTXAUSTI Beñat,29,Movistar Team,,25,1:49:221:49:22,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
29,30,30,-,147,MONSALVE Yonathan,25,Southeast,,20,1:50:191:50:19,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
30,31,31,-,156,FORMOLO Davide,22,Team Cannondale - Garmin,,20,1:53:391:53:39,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
31,32,32,-,215,FELLINE Fabio,25,Trek Factory Racing,,20,1:55:571:55:57,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
32,33,33,-,207,ROGERS Michael,35,Tinkoff - Saxo,,20,2:11:062:11:06,..,Giro_d_Italia,GC,31 May 2015,-,0,0 km,16
