,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,0,GOSS Matthew,24,HTC - High Road,100.0,275.0,6:51:10,Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
1,2,0,CANCELLARA Fabian,30,Leopard Trek,80.0,200.0,",,0:00",Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
2,3,0,GILBERT Philippe,28,Omega Pharma-Lotto,70.0,150.0,",,0:00",Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
3,4,0,BALLAN Alessandro,31,BMC Racing Team,60.0,120.0,",,0:00",Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
4,5,0,POZZATO Filippo,29,Team Katusha,50.0,100.0,",,0:00",Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
5,6,0,SCARPONI Michele,31,Lampre - ISD,40.0,90.0,",,0:00",Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
6,7,0,OFFREDO Yoann,24,FDJ,30.0,80.0,",,0:00",Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
7,8,0,NIBALI Vincenzo,26,Liquigas - Cannondale,20.0,70.0,0:030:03,Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
8,9,0,VAN AVERMAET Greg,25,BMC Racing Team,10.0,60.0,0:100:10,Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
9,10,0,O'GRADY Stuart,37,Leopard Trek,4.0,50.0,0:120:12,Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
10,11,0,VENTOSO Francisco José,28,Movistar Team,,46.0,0:270:27,Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
11,12,0,PETACCHI Alessandro,37,Lampre - ISD,,42.0,",,0:27",Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
12,13,0,BENNATI Daniele,30,Leopard Trek,,38.0,",,0:27",Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
13,14,0,ROJAS José Joaquín,25,Movistar Team,,34.0,",,0:27",Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
14,15,0,MARCATO Marco,27,Vacansoleil - DCM,,30.0,",,0:27",Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
15,16,0,ROLLIN Dominique,28,FDJ,,28.0,",,0:27",Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
16,17,0,SAGAN Peter,21,Liquigas - Cannondale,,26.0,",,0:27",Milano_Sanremo,0,19 March 2011,43.486 km/h,35,298 km,4
