,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,0,WIGGINS Bradley,32,Sky Procycling,100.0,250,18:05:40,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
1,2,2,-,0,TALANSKY Andrew,23,Team Garmin - Barracuda,80.0,190,0:120:12,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
2,3,3,-,0,COSTA Rui,25,Movistar Team,70.0,160,0:360:36,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
3,4,4,-,0,PORTE Richie,27,Sky Procycling,60.0,140,0:450:45,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
4,5,5,-,0,ROGERS Michael,32,Sky Procycling,50.0,120,0:500:50,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
5,6,6,-,0,KREUZIGER Roman,25,Astana Pro Team,40.0,110,0:590:59,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
6,7,7,-,0,SZMYD Sylwester,34,Liquigas - Cannondale,30.0,100,1:031:03,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
7,8,8,-,0,ŠPILAK Simon,25,Team Katusha,20.0,90,1:131:13,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
8,9,9,-,0,BRAJKOVIČ Janez,28,Astana Pro Team,10.0,80,1:141:14,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
9,10,10,-,0,SÁNCHEZ Luis León,28,Rabobank Cycling Team,4.0,70,1:151:15,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
10,11,11,-,0,PINOT Thibaut,21,FDJ - BigMat,,60,1:211:21,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
11,12,12,-,0,COPPEL Jérôme,25,Saur - Sojasun,,55,1:221:22,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
12,13,13,-,0,JEANDESBOZ Fabrice,27,Saur - Sojasun,,50,1:261:26,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
13,14,14,-,0,MARTIN Dan,25,Team Garmin - Barracuda,,45,1:311:31,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
14,15,15,-,0,MACHADO Tiago,26,RadioShack - Nissan,,40,1:331:33,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
15,16,16,-,0,CLEMENT Stef,29,Rabobank Cycling Team,,36,",,1:33",..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
16,17,17,-,0,MOLLEMA Bauke,25,Rabobank Cycling Team,,32,1:351:35,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
17,18,18,-,0,TIRALONGO Paolo,34,Astana Pro Team,,28,",,1:35",..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
18,19,19,-,0,WEENING Pieter,31,Orica GreenEDGE,,24,1:381:38,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
19,20,20,-,0,MÉDEREL Maxime,31,Saur - Sojasun,,20,1:401:40,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
20,21,21,-,0,NOCENTINI Rinaldo,34,AG2R La Mondiale,,18,1:411:41,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
21,22,22,-,0,KLÖDEN Andreas,36,RadioShack - Nissan,,16,1:451:45,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
22,23,23,-,0,NAVARRO Daniel,28,Team Saxo Bank - Tinkoff Bank,,14,1:501:50,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
23,24,24,-,0,KARPETS Vladimir,31,Movistar Team,,12,1:541:54,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
24,25,25,-,0,ASTARLOZA Mikel,32,Euskaltel - Euskadi,,10,1:551:55,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
25,26,26,-,0,SAMOILAU Branislau,26,Movistar Team,,9,1:561:56,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
26,27,27,-,0,MORABITO Steve,29,BMC Racing Team,,8,2:012:01,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
27,28,28,-,0,VERDUGO Gorka,33,Euskaltel - Euskadi,,7,2:062:06,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
28,29,29,-,0,EVANS Cadel,35,BMC Racing Team,,6,2:072:07,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
29,30,30,-,0,KELDERMAN Wilco,21,Rabobank Cycling Team,,5,2:092:09,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
30,31,31,-,0,ROLLAND Pierre,25,Team Europcar,,5,2:232:23,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
31,32,32,-,0,HERNÁNDEZ BLÁZQUEZ Jesús,30,Team Saxo Bank - Tinkoff Bank,,5,2:262:26,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
32,33,33,-,0,BASSO Ivan,34,Liquigas - Cannondale,,5,2:342:34,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
33,34,34,-,0,ROHREGGER Thomas,29,RadioShack - Nissan,,5,2:412:41,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
34,35,35,-,0,LANDA Mikel,22,Euskaltel - Euskadi,,5,3:003:00,..,Tour_de_Romandie,GC,29 April 2012,38.411 km/h,0,0 km,20
