,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,75.0,+34:15,4,LAMPAERT Yves,28,Deceuninck - Quick Step,60.0,50.0,0:21:58,52.443000000000005,Tour_de_Suisse,8,22 June 2019,52.443 km/h,4,19.2 km,19
1,2,66.0,+30:50,2,ASGREEN Kasper,24,Deceuninck - Quick Step,25.0,30.0,0:050:05,52.245,Tour_de_Suisse,8,22 June 2019,52.443 km/h,4,19.2 km,19
2,3,71.0,+32:40,85,KRAGH ANDERSEN Søren,24,Team Sunweb,10.0,18.0,0:100:10,52.048,Tour_de_Suisse,8,22 June 2019,52.443 km/h,4,19.2 km,19
3,4,117.0,+59:04,136,SCULLY Tom,29,EF Education First,,13.0,0:130:13,51.931000000000004,Tour_de_Suisse,8,22 June 2019,52.443 km/h,4,19.2 km,19
4,5,41.0,+19:58,152,BEVIN Patrick,28,CCC Team,,10.0,",,0:13",51.931000000000004,Tour_de_Suisse,8,22 June 2019,52.443 km/h,4,19.2 km,19
5,6,2.0,+0:22,101,DENNIS Rohan,29,Bahrain Merida,,7.0,0:190:19,51.698,Tour_de_Suisse,8,22 June 2019,52.443 km/h,4,19.2 km,19
6,7,64.0,+29:00,91,KÜNG Stefan,25,Groupama - FDJ,,4.0,0:200:20,51.659,Tour_de_Suisse,8,22 June 2019,52.443 km/h,4,19.2 km,19
7,8,101.0,+50:08,97,THOMAS Benjamin,23,Groupama - FDJ,,3.0,0:320:32,51.2,Tour_de_Suisse,8,22 June 2019,52.443 km/h,4,19.2 km,19
8,9,80.0,+37:58,82,ARNDT Nikias,27,Team Sunweb,,2.0,0:340:34,51.123999999999995,Tour_de_Suisse,8,22 June 2019,52.443 km/h,4,19.2 km,19
9,10,39.0,+18:23,77,TRENTIN Matteo,29,Mitchelton-Scott,,1.0,0:360:36,51.049,Tour_de_Suisse,8,22 June 2019,52.443 km/h,4,19.2 km,19
10,11,1.0,+0:00,42,BERNAL Egan,22,Team INEOS,,,0:380:38,50.973,Tour_de_Suisse,8,22 June 2019,52.443 km/h,4,19.2 km,19
11,12,31.0,+11:47,132,CRADDOCK Lawson,27,EF Education First,,,0:390:39,50.93600000000001,Tour_de_Suisse,8,22 June 2019,52.443 km/h,4,19.2 km,19
12,13,12.0,+3:36,83,KÄMNA Lennard,22,Team Sunweb,,,0:410:41,50.861000000000004,Tour_de_Suisse,8,22 June 2019,52.443 km/h,4,19.2 km,19
