,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,21,FROOME Chris,32,Team Sky,850.0,400.0,82:30:02,..,Vuelta_a_Espa_a,GC,10 September 2017,-,0,0 km,16
1,2,2,-,151,NIBALI Vincenzo,32,Bahrain Merida Pro Cycling Team,680.0,290.0,2:152:15,..,Vuelta_a_Espa_a,GC,10 September 2017,-,0,0 km,16
2,3,3,-,101,ZAKARIN Ilnur,27,Team Katusha Alpecin,575.0,240.0,2:512:51,..,Vuelta_a_Espa_a,GC,10 September 2017,-,0,0 km,16
3,4,5,▲1,61,KELDERMAN Wilco,26,Team Sunweb,460.0,220.0,3:153:15,..,Vuelta_a_Espa_a,GC,10 September 2017,-,0,0 km,16
4,5,4,▼1,1,CONTADOR Alberto,34,Trek - Segafredo,380.0,200.0,3:183:18,..,Vuelta_a_Espa_a,GC,10 September 2017,-,0,0 km,16
5,6,6,-,27,POELS Wout,29,Team Sky,320.0,190.0,6:596:59,..,Vuelta_a_Espa_a,GC,10 September 2017,-,0,0 km,16
6,7,7,-,91,WOODS Michael,30,Cannondale-Drapac Pro Cycling Team,260.0,180.0,8:278:27,..,Vuelta_a_Espa_a,GC,10 September 2017,-,0,0 km,16
7,8,8,-,136,LÓPEZ Miguel Ángel,23,Astana Pro Team,220.0,170.0,9:139:13,..,Vuelta_a_Espa_a,GC,10 September 2017,-,0,0 km,16
8,9,9,-,111,KRUIJSWIJK Steven,30,Team LottoNL-Jumbo,180.0,160.0,11:1811:18,..,Vuelta_a_Espa_a,GC,10 September 2017,-,0,0 km,16
9,10,10,-,38,VAN GARDEREN Tejay,29,BMC Racing Team,140.0,150.0,15:5015:50,..,Vuelta_a_Espa_a,GC,10 September 2017,-,0,0 km,16
10,11,11,-,41,CHAVES Esteban,27,ORICA-Scott,120.0,140.0,16:4616:46,..,Vuelta_a_Espa_a,GC,10 September 2017,-,0,0 km,16
11,12,12,-,124,MEINTJES Louis,25,UAE Team Emirates,100.0,130.0,17:4117:41,..,Vuelta_a_Espa_a,GC,10 September 2017,-,0,0 km,16
