,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,31,NIBALI Vincenzo,28,Astana Pro Team,,400.0,84:53:28,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
1,2,2,-,188,URÁN Rigoberto,26,Sky Procycling,,290.0,4:434:43,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
2,3,3,-,61,EVANS Cadel,36,BMC Racing Team,,240.0,5:525:52,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
3,4,4,-,121,SCARPONI Michele,33,Lampre - Merida,,220.0,6:486:48,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
4,5,5,-,15,BETANCUR Carlos,23,AG2R La Mondiale,,200.0,7:287:28,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
5,6,6,-,125,NIEMIEC Przemysław,33,Lampre - Merida,,190.0,7:437:43,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
6,7,7,-,201,MAJKA Rafał,23,Team Saxo - Tinkoff,,180.0,8:098:09,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
7,8,8,-,145,INTXAUSTI Beñat,27,Movistar Team,,170.0,10:2610:26,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
8,9,9,▼1001,228,SANTAMBROGIO Mauro,28,Vini Fantini,,,10:3210:32,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
9,10,10,-,11,POZZOVIVO Domenico,30,AG2R La Mondiale,,150.0,10:5910:59,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
10,11,11,-,21,PELLIZOTTI Franco,35,Androni Giocattoli - Venezuela,,140.0,11:3511:35,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
11,12,12,-,91,SÁNCHEZ Samuel,35,Euskaltel - Euskadi,,130.0,12:1312:13,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
12,13,13,-,118,TROFIMOV Yuri,29,Team Katusha,,120.0,12:5512:55,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
13,14,14,-,35,KANGERT Tanel,26,Astana Pro Team,,110.0,12:5712:57,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
14,15,15,-,173,KIŠERLOVSKI Robert,26,RadioShack - Leopard,,100.0,14:2714:27,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
15,16,16,-,183,HENAO Sergio,25,Sky Procycling,,90.0,18:1918:19,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
16,17,17,-,55,KELDERMAN Wilco,22,Blanco Pro Cycling Team,,85.0,20:1820:18,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
17,18,18,-,81,ATAPUMA Darwin,25,Team Colombia,,80.0,28:5628:56,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
18,19,19,-,71,CARUSO Damiano,25,Cannondale Pro Cycling Team,,75.0,30:5630:56,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
19,20,20,-,105,MOUREY Francis,32,FDJ,,70.0,32:2232:22,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
20,21,21,-,134,DE GREEF Francis,28,Lotto Belisol Team,,65.0,33:2033:20,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
21,22,23,▲1,93,MARTÍNEZ Egoi,35,Euskaltel - Euskadi,,60.0,37:1437:14,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
22,23,25,▲2,27,ROSA Diego,24,Androni Giocattoli - Venezuela,,55.0,40:2340:23,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
23,24,24,-,144,HERRADA José,27,Movistar Team,,50.0,40:3440:34,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
24,25,22,▼3,207,PETROV Evgeni,35,Team Saxo - Tinkoff,,45.0,41:5441:54,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
25,26,26,-,56,KRUIJSWIJK Steven,25,Blanco Pro Cycling Team,,40.0,42:3642:36,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
26,27,27,-,128,SERPA José Rodolfo,34,Lampre - Merida,,35.0,44:1744:17,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
27,28,28,-,84,DUARTE Fabio,26,Team Colombia,,30.0,47:3747:37,..,Giro_d_Italia,GC,26 May 2013,40.113 km/h,0,0 km,11
